"","IR"
"TCGA-ER-A19P-06",1.83029851105781
"TCGA-ER-A19Q-06",0.717870836555289
"TCGA-ER-A19S-06",2.00505043436348
"TCGA-ER-A19T-01",-1.47476491139822
"TCGA-ER-A19W-06",1.90495815374512
"TCGA-ER-A1A1-06",1.0624203262401
"TCGA-ER-A2NC-06",-0.184126579375795
"TCGA-ER-A2ND-06",-0.535133270362789
"TCGA-ER-A2NE-06",-1.30598617859501
"TCGA-ER-A2NF-01",0.158125112856749
"TCGA-ER-A2NG-06",1.47407191346545
"TCGA-ER-A2NH-06",1.84075880710196
"TCGA-ER-A3ES-06",-1.52124441718843
"TCGA-ER-A3ET-06",-0.0746035058688297
"TCGA-ER-A3EV-06",-0.16908906198535
"TCGA-ER-A3PL-06",-0.486221155979069
"TCGA-ER-A42H-01",-1.08675219451462
"TCGA-ER-A42K-06",-0.667989996177369
"TCGA-ER-A42L-06",0.863779498697636
"TCGA-FR-A2OS-01",-1.03959122846544
"TCGA-FR-A3R1-01",0.662337878272833
"TCGA-FR-A3YN-06",0.29104471862963
"TCGA-FR-A3YO-06",-0.821786535141206
"TCGA-FR-A44A-06",1.89214827718679
"TCGA-FR-A69P-06",-0.723918251829271
"TCGA-FR-A726-01",-0.937347537178061
"TCGA-FR-A728-01",0.725749246052704
"TCGA-FR-A729-06",1.35441226920022
"TCGA-FR-A7U8-06",-0.954185141528359
"TCGA-FR-A7U9-06",0.495043356480971
"TCGA-FR-A7UA-06",2.22572089083766
"TCGA-FR-A8YC-06",-0.185355179261327
"TCGA-FR-A8YD-06",-0.802928441724144
"TCGA-FR-A8YE-06",0.894272806427977
"TCGA-FS-A1YW-06",-0.604278923624967
"TCGA-FS-A1YX-06",-0.45715462923463
"TCGA-FS-A1YY-06",-1.13727501498416
"TCGA-FS-A1Z0-06",0.918151820672759
"TCGA-FS-A1Z3-06",-0.741624915747652
"TCGA-FS-A1Z4-06",0.980646381414155
"TCGA-FS-A1Z7-06",-0.526529548739462
"TCGA-FS-A1ZA-06",-0.129866456520411
"TCGA-FS-A1ZB-06",-0.252474399271879
"TCGA-FS-A1ZC-06",-1.41722409762029
"TCGA-FS-A1ZD-06",-0.827719555950043
"TCGA-FS-A1ZE-06",-1.03483631755899
"TCGA-FS-A1ZF-06",-0.761031426148237
"TCGA-FS-A1ZG-06",-0.935627875993552
"TCGA-FS-A1ZH-06",0.788562535789575
"TCGA-FS-A1ZJ-06",-0.180829939577627
"TCGA-FS-A1ZK-06",-1.26968699030329
"TCGA-FS-A1ZM-06",0.843754226528683
"TCGA-FS-A1ZN-01",-0.854139388274577
"TCGA-FS-A1ZP-06",-0.091966851014007
"TCGA-FS-A1ZQ-06",-0.583730856113562
"TCGA-FS-A1ZR-06",-0.124172305415741
"TCGA-FS-A1ZS-06",-0.718334351796997
"TCGA-FS-A1ZT-06",0.696216301637896
"TCGA-FS-A1ZU-06",-1.24465270592516
"TCGA-FS-A1ZW-06",0.844593313669086
"TCGA-FS-A1ZY-06",-1.41875133697906
"TCGA-FS-A1ZZ-06",-0.547022691209437
"TCGA-FS-A4F0-06",-0.859450687916078
"TCGA-FS-A4F2-06",-0.979569958263362
"TCGA-FS-A4F4-06",-0.159714390035294
"TCGA-FS-A4F5-06",-0.568140678044592
"TCGA-FS-A4F8-06",0.927236432658469
"TCGA-FS-A4F9-06",-1.02233737585957
"TCGA-FS-A4FB-06",-1.2733453321552
"TCGA-FS-A4FC-06",-0.101265450813528
"TCGA-FS-A4FD-06",-0.286252975846948
"TCGA-FW-A3I3-06",-0.770855209089454
"TCGA-FW-A3R5-06",-0.108285082641986
"TCGA-FW-A3TU-06",-0.545278357914357
"TCGA-FW-A3TV-06",-0.254153990327696
"TCGA-FW-A5DX-01",-0.788515387376208
"TCGA-FW-A5DY-06",0.546186800841698
"TCGA-GF-A2C7-01",-1.1879909566008
"TCGA-GF-A3OT-06",0.320008371898965
"TCGA-GF-A4EO-06",1.55136488988382
"TCGA-GF-A6C8-06",0.286892473984631
"TCGA-GF-A6C9-06",0.98944421628473
"TCGA-GF-A769-01",-1.10370612875519
"TCGA-GN-A262-06",-1.49145280455425
"TCGA-GN-A263-01",-0.321098774055565
"TCGA-GN-A264-06",-0.797087839223788
"TCGA-GN-A265-06",1.09047512537512
"TCGA-GN-A266-06",1.06980630645767
"TCGA-GN-A267-06",-0.12188521128351
"TCGA-GN-A268-06",-0.914796240569343
"TCGA-GN-A26A-06",0.461152394788848
"TCGA-GN-A26C-01",1.34809576213666
"TCGA-GN-A26D-06",-0.60434751598379
"TCGA-GN-A4U3-06",-0.930417286510555
"TCGA-GN-A4U4-06",-0.777405963258941
"TCGA-GN-A4U5-01",1.22260403173599
"TCGA-GN-A4U7-06",-1.35154297666273
"TCGA-GN-A4U8-06",0.957461422531703
"TCGA-GN-A4U9-06",-0.518656698550424
"TCGA-GN-A8LK-06",-1.41709428470124
"TCGA-GN-A8LL-06",-0.713499944278887
"TCGA-GN-A8LN-01",-0.448716930221784
"TCGA-GN-A9SD-06",0.737439312120805
"TCGA-HR-A2OG-06",0.363483497025839
"TCGA-HR-A2OH-06",2.0702542229153
"TCGA-HR-A5NC-01",-0.855094262664114
"TCGA-IH-A3EA-01",-0.678447782827019
"TCGA-LH-A9QB-06",-0.826026103806303
"TCGA-OD-A75X-06",-0.327300883164571
"TCGA-QB-A6FS-06",0.332061255508547
"TCGA-QB-AA9O-06",0.489817210757651
"TCGA-RP-A690-06",-0.958063870087327
"TCGA-RP-A693-06",0.570924429179161
"TCGA-RP-A694-06",0.126090541254251
"TCGA-RP-A695-06",-0.412497817818628
"TCGA-RP-A6K9-06",0.147309403390167
"TCGA-W3-A824-06",0.950295639680199
"TCGA-W3-A825-06",0.503971441672263
"TCGA-W3-A828-06",-0.306579146721563
"TCGA-W3-AA1O-06",-1.05137944188707
"TCGA-W3-AA1Q-06",0.101206449211867
"TCGA-W3-AA1R-06",0.0897745068761397
"TCGA-W3-AA1V-06",0.0485140213014652
"TCGA-W3-AA1W-06",2.12662524159819
"TCGA-W3-AA21-06",-0.614023285346301
"TCGA-WE-A8JZ-06",-0.480708211862023
"TCGA-WE-A8K1-06",0.933856621395192
"TCGA-WE-A8K4-01",1.15464915068089
"TCGA-WE-A8K5-06",0.11744698483668
"TCGA-WE-A8K6-06",-0.797688617429218
"TCGA-WE-A8ZM-06",-1.15578669221651
"TCGA-WE-A8ZN-06",0.354196242089811
"TCGA-WE-A8ZO-06",0.580232597456667
"TCGA-WE-A8ZQ-06",-1.28964512961494
"TCGA-WE-A8ZR-06",-0.416203525148353
"TCGA-WE-A8ZT-06",-0.777962701260626
"TCGA-WE-A8ZX-06",0.698648824501782
"TCGA-WE-A8ZY-06",-0.492670085303299
"TCGA-WE-AA9Y-06",-0.39130346283889
"TCGA-WE-AAA0-06",-0.0241046934930568
"TCGA-WE-AAA3-06",0.439552840578847
"TCGA-WE-AAA4-06",1.60501870302013
"TCGA-XV-A9VZ-01",-1.06408923271996
"TCGA-XV-A9W2-01",-0.608941052045398
"TCGA-XV-A9W5-01",-0.21599489536788
"TCGA-XV-AAZV-01",0.345736649097831
"TCGA-XV-AAZW-01",-0.926208566504823
"TCGA-XV-AAZY-01",-0.400049255221701
"TCGA-YD-A89C-06",-1.3676825941595
"TCGA-YD-A9TA-06",0.11336878302709
"TCGA-YD-A9TB-06",0.0772233854397872
"TCGA-YG-AA3N-01",0.472925550513342
"TCGA-YG-AA3O-06",-0.373928545499564
"TCGA-YG-AA3P-06",-0.963261523180563
"TCGA-Z2-A8RT-06",0.485571140537415
"TCGA-Z2-AA3S-06",-0.290698352048035
"TCGA-Z2-AA3V-06",0.681557811791148
