"","Sender","Ligand","Expr_Ligand","Receiver","Receptor","Expr_Receptor"
"9073","Treg","IL16",244.77577837002,"Treg","CCR5",25.0646597901873
"9074","Treg","IL16",244.77577837002,"DC","CCR5",28.7937952463209
"9078","Treg","IL16",244.77577837002,"CD8+ T","CCR5",48.2955550026505
"9079","Treg","IL16",244.77577837002,"M","CCR5",52.3805326356315
"9760","Treg","LRIG1",24.3647686679792,"CAF","EGFR",18.4430552574167
"9765","Treg","LRIG1",24.3647686679792,"Tumor","EGFR",28.82
"9768","Treg","LRIG1",24.3647686679792,"Endo","MET",19.1922234493704
"9769","Treg","LRIG1",24.3647686679792,"CAF","MET",14.7479762766433
"9774","Treg","LRIG1",24.3647686679792,"Tumor","MET",50.47
"10822","Treg","CCL28",47.3501419810364,"CAF","ADRA2A",30.1202533527228
"10848","Treg","LTBP3",13.9762548596486,"Endo","ITGB5",39.5135533304485
"10849","Treg","LTBP3",13.9762548596486,"CAF","ITGB5",137.211850107591
"10852","Treg","LTBP3",13.9762548596486,"M","ITGB5",61.5934850679697
"10854","Treg","LTBP3",13.9762548596486,"Tumor","ITGB5",91.61
"11107","DC","LGALS9",190.418877833717,"Treg","PTPRC",823.770593352019
"11108","DC","LGALS9",190.418877833717,"DC","PTPRC",231.598454839699
"11111","DC","LGALS9",190.418877833717,"B","PTPRC",681.802207159516
"11112","DC","LGALS9",190.418877833717,"CD8+ T","PTPRC",901.052324024166
"11113","DC","LGALS9",190.418877833717,"M","PTPRC",338.812896062413
"11114","DC","LGALS9",190.418877833717,"NK","PTPRC",702.090098523044
"11118","DC","LGALS9",190.418877833717,"Endo","MET",19.1922234493704
"11119","DC","LGALS9",190.418877833717,"CAF","MET",14.7479762766433
"11124","DC","LGALS9",190.418877833717,"Tumor","MET",50.47
"11125","DC","LGALS9",190.418877833717,"Treg","CD44",665.333158956994
"11126","DC","LGALS9",190.418877833717,"DC","CD44",829.010967671835
"11127","DC","LGALS9",190.418877833717,"Endo","CD44",102.349077050019
"11128","DC","LGALS9",190.418877833717,"CAF","CD44",1676.56986671989
"11129","DC","LGALS9",190.418877833717,"B","CD44",377.122930221946
"11130","DC","LGALS9",190.418877833717,"CD8+ T","CD44",649.425545403604
"11131","DC","LGALS9",190.418877833717,"M","CD44",1290.91442624787
"11132","DC","LGALS9",190.418877833717,"NK","CD44",836.585331715381
"11133","DC","LGALS9",190.418877833717,"Tumor","CD44",273.31
"11135","DC","LGALS9",190.418877833717,"DC","LRP1",50.8099301931866
"11137","DC","LGALS9",190.418877833717,"CAF","LRP1",187.367443185829
"11140","DC","LGALS9",190.418877833717,"M","LRP1",197.218428773723
"11142","DC","LGALS9",190.418877833717,"Tumor","LRP1",15.28
"11143","DC","LGALS9",190.418877833717,"Treg","CD47",147.06982284516
"11144","DC","LGALS9",190.418877833717,"DC","CD47",117.867251252302
"11145","DC","LGALS9",190.418877833717,"Endo","CD47",41.8146155063746
"11146","DC","LGALS9",190.418877833717,"CAF","CD47",28.9803948903669
"11147","DC","LGALS9",190.418877833717,"B","CD47",190.197715582894
"11148","DC","LGALS9",190.418877833717,"CD8+ T","CD47",155.790121928588
"11149","DC","LGALS9",190.418877833717,"M","CD47",128.025465586055
"11150","DC","LGALS9",190.418877833717,"NK","CD47",138.044650928836
"11151","DC","LGALS9",190.418877833717,"Tumor","CD47",56.07
"11154","DC","LGALS9",190.418877833717,"Endo","PTPRK",87.8635357449913
"11155","DC","LGALS9",190.418877833717,"CAF","PTPRK",31.796399977912
"11156","DC","LGALS9",190.418877833717,"B","PTPRK",43.208090530987
"11163","DC","LGALS9",190.418877833717,"Endo","COLEC12",16.7468121252426
"11164","DC","LGALS9",190.418877833717,"CAF","COLEC12",14.4909171349054
"11167","DC","LGALS9",190.418877833717,"M","COLEC12",58.1845186584533
"11170","DC","LGALS9",190.418877833717,"Treg","HAVCR2",20.5062799098836
"11171","DC","LGALS9",190.418877833717,"DC","HAVCR2",163.312406440955
"11172","DC","LGALS9",190.418877833717,"Endo","HAVCR2",10.2764717932134
"11173","DC","LGALS9",190.418877833717,"CAF","HAVCR2",10.6037847577966
"11174","DC","LGALS9",190.418877833717,"B","HAVCR2",11.5151065940028
"11175","DC","LGALS9",190.418877833717,"CD8+ T","HAVCR2",16.3757719929669
"11176","DC","LGALS9",190.418877833717,"M","HAVCR2",256.642298051982
"11177","DC","LGALS9",190.418877833717,"NK","HAVCR2",38.8182267454551
"11180","DC","LGALS9",190.418877833717,"DC","MRC2",29.9477577588526
"11181","DC","LGALS9",190.418877833717,"Endo","MRC2",15.8066043298718
"11182","DC","LGALS9",190.418877833717,"CAF","MRC2",206.013109868298
"11185","DC","LGALS9",190.418877833717,"M","MRC2",20.5088850521835
"11188","DC","PODXL",10.6037629634206,"Treg","SELL",786.832020989597
"11189","DC","PODXL",10.6037629634206,"DC","SELL",456.858318528283
"11192","DC","PODXL",10.6037629634206,"B","SELL",879.167340756728
"11193","DC","PODXL",10.6037629634206,"CD8+ T","SELL",520.023989333767
"11195","DC","PODXL",10.6037629634206,"NK","SELL",206.430905706656
"11198","DC","ADAM10",46.126111785325,"DC","TSPAN15",17.8440447578058
"11199","DC","ADAM10",46.126111785325,"Endo","TSPAN15",134.646388053998
"11203","DC","ADAM10",46.126111785325,"M","TSPAN15",15.7612248711795
"11208","DC","ADAM10",46.126111785325,"Endo","TSPAN12",14.6309961715678
"11217","DC","ADAM10",46.126111785325,"Endo","MET",19.1922234493704
"11218","DC","ADAM10",46.126111785325,"CAF","MET",14.7479762766433
"11223","DC","ADAM10",46.126111785325,"Tumor","MET",50.47
"11224","DC","ADAM10",46.126111785325,"Treg","IL6R",34.7077124154349
"11225","DC","ADAM10",46.126111785325,"DC","IL6R",25.7811069989877
"11229","DC","ADAM10",46.126111785325,"CD8+ T","IL6R",16.6640067527103
"11230","DC","ADAM10",46.126111785325,"M","IL6R",30.6159443633889
"11231","DC","ADAM10",46.126111785325,"NK","IL6R",12.2058797287387
"11233","DC","ADAM10",46.126111785325,"Treg","CD44",665.333158956994
"11234","DC","ADAM10",46.126111785325,"DC","CD44",829.010967671835
"11235","DC","ADAM10",46.126111785325,"Endo","CD44",102.349077050019
"11236","DC","ADAM10",46.126111785325,"CAF","CD44",1676.56986671989
"11237","DC","ADAM10",46.126111785325,"B","CD44",377.122930221946
"11238","DC","ADAM10",46.126111785325,"CD8+ T","CD44",649.425545403604
"11239","DC","ADAM10",46.126111785325,"M","CD44",1290.91442624787
"11240","DC","ADAM10",46.126111785325,"NK","CD44",836.585331715381
"11241","DC","ADAM10",46.126111785325,"Tumor","CD44",273.31
"11245","DC","ADAM10",46.126111785325,"CAF","EPHA3",14.7945019846251
"11253","DC","ADAM10",46.126111785325,"Endo","AXL",53.3865642989349
"11254","DC","ADAM10",46.126111785325,"CAF","AXL",253.708251190639
"11259","DC","ADAM10",46.126111785325,"Tumor","AXL",27.03
"11262","DC","ADAM10",46.126111785325,"Endo","NOTCH1",57.1675104544176
"11263","DC","ADAM10",46.126111785325,"CAF","NOTCH1",10.1352607667416
"11264","DC","ADAM10",46.126111785325,"B","NOTCH1",10.3810783755066
"11265","DC","ADAM10",46.126111785325,"CD8+ T","NOTCH1",12.6163792964866
"11266","DC","ADAM10",46.126111785325,"M","NOTCH1",12.1942317546322
"11267","DC","ADAM10",46.126111785325,"NK","NOTCH1",27.9721440469596
"11277","DC","ADAM10",46.126111785325,"Tumor","NOTCH2",25.2
"11280","DC","ADAM10",46.126111785325,"Endo","NRCAM",16.4127196897642
"11287","DC","ADAM10",46.126111785325,"Treg","TSPAN17",11.3801125540873
"11288","DC","ADAM10",46.126111785325,"DC","TSPAN17",15.5044170218389
"11289","DC","ADAM10",46.126111785325,"Endo","TSPAN17",44.4337347561335
"11290","DC","ADAM10",46.126111785325,"CAF","TSPAN17",42.9397056618619
"11292","DC","ADAM10",46.126111785325,"CD8+ T","TSPAN17",14.002139040993
"11293","DC","ADAM10",46.126111785325,"M","TSPAN17",22.9074285785477
"11294","DC","ADAM10",46.126111785325,"NK","TSPAN17",12.374940987033
"11297","DC","ADAM10",46.126111785325,"DC","TREM2",425.574854546911
"11302","DC","ADAM10",46.126111785325,"M","TREM2",301.380781152956
"11308","DC","EREG",15.7460556396571,"CAF","EGFR",18.4430552574167
"11313","DC","EREG",15.7460556396571,"Tumor","EGFR",28.82
"11317","DC","EREG",15.7460556396571,"CAF","ERBB2",35.2965479147322
"11322","DC","EREG",15.7460556396571,"Tumor","ERBB2",34.82
"11326","DC","EREG",15.7460556396571,"CAF","ERBB2",35.2965479147322
"11331","DC","EREG",15.7460556396571,"Tumor","ERBB2",34.82
"11340","DC","EREG",15.7460556396571,"Tumor","ERBB3",23.62
"11365","DC","TNFSF12",23.002348852916,"M","CD163",734.888171870121
"11368","DC","TNFSF12",23.002348852916,"Treg","TNFRSF25",68.2011727609512
"11373","DC","TNFSF12",23.002348852916,"CD8+ T","TNFRSF25",56.5412049663955
"11375","DC","TNFSF12",23.002348852916,"NK","TNFRSF25",35.5269472409365
"11378","DC","TNFSF12",23.002348852916,"DC","TNFRSF12A",13.9089272587145
"11379","DC","TNFSF12",23.002348852916,"Endo","TNFRSF12A",93.4029072297813
"11380","DC","TNFSF12",23.002348852916,"CAF","TNFRSF12A",427.381553975576
"11383","DC","TNFSF12",23.002348852916,"M","TNFRSF12A",44.124295110038
"11385","DC","TNFSF12",23.002348852916,"Tumor","TNFRSF12A",197.3
"11440","DC","ICOSLG",55.4399833468847,"Treg","CD28",204.584852291048
"11445","DC","ICOSLG",55.4399833468847,"CD8+ T","CD28",95.404156786289
"11447","DC","ICOSLG",55.4399833468847,"NK","CD28",49.4771901131594
"11449","DC","ICOSLG",55.4399833468847,"Treg","CTLA4",423.810885793283
"11454","DC","ICOSLG",55.4399833468847,"CD8+ T","CTLA4",20.4753951099946
"11456","DC","ICOSLG",55.4399833468847,"NK","CTLA4",18.3357447787393
"11458","DC","ICOSLG",55.4399833468847,"Treg","ICOS",211.698819695628
"11463","DC","ICOSLG",55.4399833468847,"CD8+ T","ICOS",81.8270992174812
"11465","DC","ICOSLG",55.4399833468847,"NK","ICOS",94.485946593433
"11469","DC","SEMA7A",254.316152174174,"Endo","ITGA1",25.0050807622164
"11470","DC","SEMA7A",254.316152174174,"CAF","ITGA1",25.2720439089217
"11476","DC","SEMA7A",254.316152174174,"Treg","ITGB1",93.8946746128489
"11477","DC","SEMA7A",254.316152174174,"DC","ITGB1",147.77848231565
"11478","DC","SEMA7A",254.316152174174,"Endo","ITGB1",538.151335998271
"11479","DC","SEMA7A",254.316152174174,"CAF","ITGB1",716.95231944345
"11480","DC","SEMA7A",254.316152174174,"B","ITGB1",100.290508266479
"11481","DC","SEMA7A",254.316152174174,"CD8+ T","ITGB1",164.32662675774
"11482","DC","SEMA7A",254.316152174174,"M","ITGB1",237.941010295652
"11483","DC","SEMA7A",254.316152174174,"NK","ITGB1",155.783418927051
"11484","DC","SEMA7A",254.316152174174,"Tumor","ITGB1",383.31
"11486","DC","SEMA7A",254.316152174174,"DC","PLXNC1",10.1236660234431
"11489","DC","SEMA7A",254.316152174174,"B","PLXNC1",19.8394559626003
"11490","DC","SEMA7A",254.316152174174,"CD8+ T","PLXNC1",12.1718666976763
"11491","DC","SEMA7A",254.316152174174,"M","PLXNC1",119.49347189767
"11492","DC","SEMA7A",254.316152174174,"NK","PLXNC1",10.1044425929897
"11497","DC","TNFSF13",132.56120252154,"CAF","TNFRSF11B",104.713995928018
"11507","DC","TNFSF13",132.56120252154,"B","TNFRSF13B",60.2280719373731
"11512","DC","TNFSF13",132.56120252154,"Treg","TNFRSF1A",43.9348917679235
"11513","DC","TNFSF13",132.56120252154,"DC","TNFRSF1A",73.7980364824503
"11514","DC","TNFSF13",132.56120252154,"Endo","TNFRSF1A",144.138850419442
"11515","DC","TNFSF13",132.56120252154,"CAF","TNFRSF1A",263.607673976328
"11517","DC","TNFSF13",132.56120252154,"CD8+ T","TNFRSF1A",71.0634178015506
"11518","DC","TNFSF13",132.56120252154,"M","TNFRSF1A",132.111238183546
"11519","DC","TNFSF13",132.56120252154,"NK","TNFRSF1A",36.5020448700433
"11520","DC","TNFSF13",132.56120252154,"Tumor","TNFRSF1A",73.34
"11521","DC","TNFSF13",132.56120252154,"Treg","FAS",90.8690187134817
"11522","DC","TNFSF13",132.56120252154,"DC","FAS",12.696701677823
"11524","DC","TNFSF13",132.56120252154,"CAF","FAS",32.4923011685753
"11525","DC","TNFSF13",132.56120252154,"B","FAS",14.6522298655904
"11526","DC","TNFSF13",132.56120252154,"CD8+ T","FAS",46.8475652596302
"11527","DC","TNFSF13",132.56120252154,"M","FAS",16.8756371668969
"11528","DC","TNFSF13",132.56120252154,"NK","FAS",31.6603396837378
"11531","DC","TNFSF13",132.56120252154,"DC","SDC2",201.987985746452
"11533","DC","TNFSF13",132.56120252154,"CAF","SDC2",87.5312702710299
"11536","DC","TNFSF13",132.56120252154,"M","SDC2",262.031803305327
"11543","DC","TNFSF13",132.56120252154,"B","TNFRSF17",72.2345894421088
"11548","DC","TNFSF13",132.56120252154,"Treg","TNFRSF14",143.019444714026
"11549","DC","TNFSF13",132.56120252154,"DC","TNFRSF14",71.1533764955917
"11550","DC","TNFSF13",132.56120252154,"Endo","TNFRSF14",65.7513178077932
"11551","DC","TNFSF13",132.56120252154,"CAF","TNFRSF14",15.6246922916452
"11552","DC","TNFSF13",132.56120252154,"B","TNFRSF14",128.240274597297
"11553","DC","TNFSF13",132.56120252154,"CD8+ T","TNFRSF14",97.5702813948338
"11554","DC","TNFSF13",132.56120252154,"M","TNFRSF14",125.177301399533
"11555","DC","TNFSF13",132.56120252154,"NK","TNFRSF14",97.4520363826115
"11612","DC","TNF",34.2719884412523,"DC","TNFRSF21",115.011845371433
"11613","DC","TNF",34.2719884412523,"Endo","TNFRSF21",88.4284236987884
"11614","DC","TNF",34.2719884412523,"CAF","TNFRSF21",28.5588613716096
"11617","DC","TNF",34.2719884412523,"M","TNFRSF21",46.275863468884
"11619","DC","TNF",34.2719884412523,"Tumor","TNFRSF21",35.83
"11620","DC","TNF",34.2719884412523,"Treg","TNFRSF1A",43.9348917679235
"11621","DC","TNF",34.2719884412523,"DC","TNFRSF1A",73.7980364824503
"11622","DC","TNF",34.2719884412523,"Endo","TNFRSF1A",144.138850419442
"11623","DC","TNF",34.2719884412523,"CAF","TNFRSF1A",263.607673976328
"11625","DC","TNF",34.2719884412523,"CD8+ T","TNFRSF1A",71.0634178015506
"11626","DC","TNF",34.2719884412523,"M","TNFRSF1A",132.111238183546
"11627","DC","TNF",34.2719884412523,"NK","TNFRSF1A",36.5020448700433
"11628","DC","TNF",34.2719884412523,"Tumor","TNFRSF1A",73.34
"11629","DC","TNF",34.2719884412523,"Treg","TNFRSF1B",608.135925426593
"11630","DC","TNF",34.2719884412523,"DC","TNFRSF1B",101.363805723341
"11631","DC","TNF",34.2719884412523,"Endo","TNFRSF1B",38.8567550916973
"11632","DC","TNF",34.2719884412523,"CAF","TNFRSF1B",114.762738337958
"11633","DC","TNF",34.2719884412523,"B","TNFRSF1B",69.0849271189071
"11634","DC","TNF",34.2719884412523,"CD8+ T","TNFRSF1B",141.49591650848
"11635","DC","TNF",34.2719884412523,"M","TNFRSF1B",257.055784284289
"11636","DC","TNF",34.2719884412523,"NK","TNFRSF1B",235.722809982016
"11638","DC","TNF",34.2719884412523,"Treg","FAS",90.8690187134817
"11639","DC","TNF",34.2719884412523,"DC","FAS",12.696701677823
"11641","DC","TNF",34.2719884412523,"CAF","FAS",32.4923011685753
"11642","DC","TNF",34.2719884412523,"B","FAS",14.6522298655904
"11643","DC","TNF",34.2719884412523,"CD8+ T","FAS",46.8475652596302
"11644","DC","TNF",34.2719884412523,"M","FAS",16.8756371668969
"11645","DC","TNF",34.2719884412523,"NK","FAS",31.6603396837378
"11649","DC","TNF",34.2719884412523,"Endo","FLT4",69.2213882172815
"11658","DC","TNF",34.2719884412523,"Endo","NOTCH1",57.1675104544176
"11659","DC","TNF",34.2719884412523,"CAF","NOTCH1",10.1352607667416
"11660","DC","TNF",34.2719884412523,"B","NOTCH1",10.3810783755066
"11661","DC","TNF",34.2719884412523,"CD8+ T","NOTCH1",12.6163792964866
"11662","DC","TNF",34.2719884412523,"M","NOTCH1",12.1942317546322
"11663","DC","TNF",34.2719884412523,"NK","NOTCH1",27.9721440469596
"11666","DC","TNF",34.2719884412523,"DC","PTPRS",157.757954775311
"11673","DC","TNF",34.2719884412523,"Tumor","PTPRS",17.46
"11682","DC","TNF",34.2719884412523,"Tumor","SEMA4C",15.95
"11683","DC","TNF",34.2719884412523,"Treg","VSIR",80.4012096304317
"11684","DC","TNF",34.2719884412523,"DC","VSIR",46.0890709023928
"11685","DC","TNF",34.2719884412523,"Endo","VSIR",34.5062134791431
"11686","DC","TNF",34.2719884412523,"CAF","VSIR",59.5538942760784
"11687","DC","TNF",34.2719884412523,"B","VSIR",45.638306020498
"11688","DC","TNF",34.2719884412523,"CD8+ T","VSIR",93.5039760173736
"11689","DC","TNF",34.2719884412523,"M","VSIR",82.6919181672508
"11690","DC","TNF",34.2719884412523,"NK","VSIR",83.5678403634217
"11692","DC","TNF",34.2719884412523,"Treg","ICOS",211.698819695628
"11697","DC","TNF",34.2719884412523,"CD8+ T","ICOS",81.8270992174812
"11699","DC","TNF",34.2719884412523,"NK","ICOS",94.485946593433
"11706","DC","HLA-B",1863.57980182348,"CD8+ T","CD8A",552.633813282282
"11708","DC","HLA-B",1863.57980182348,"NK","CD8A",186.719303434131
"11710","DC","HLA-B",1863.57980182348,"Treg","CD3D",391.578606082885
"11715","DC","HLA-B",1863.57980182348,"CD8+ T","CD3D",360.77791691196
"11717","DC","HLA-B",1863.57980182348,"NK","CD3D",147.993177916589
"11719","DC","HLA-B",1863.57980182348,"Treg","CD3G",300.326570005362
"11724","DC","HLA-B",1863.57980182348,"CD8+ T","CD3G",238.220016772154
"11726","DC","HLA-B",1863.57980182348,"NK","CD3G",169.208501572654
"11733","DC","HLA-B",1863.57980182348,"CD8+ T","CD8B",10.1364609510932
"11744","DC","HLA-B",1863.57980182348,"NK","KIR2DL3",21.5454028740183
"11751","DC","HLA-B",1863.57980182348,"CD8+ T","KLRD1",232.262291137829
"11753","DC","HLA-B",1863.57980182348,"NK","KLRD1",271.446841722406
"11761","DC","HLA-B",1863.57980182348,"M","LILRB2",24.7675328056127
"11765","DC","HLA-B",1863.57980182348,"DC","LILRB1",18.1252877071003
"11768","DC","HLA-B",1863.57980182348,"B","LILRB1",16.162624977653
"11770","DC","HLA-B",1863.57980182348,"M","LILRB1",33.441392863853
"11771","DC","HLA-B",1863.57980182348,"NK","LILRB1",11.7718054910077
"11773","DC","HLA-DRA",6229.17665537279,"Treg","CD4",169.066860667762
"11774","DC","HLA-DRA",6229.17665537279,"DC","CD4",242.628560028059
"11778","DC","HLA-DRA",6229.17665537279,"CD8+ T","CD4",50.2230956865619
"11779","DC","HLA-DRA",6229.17665537279,"M","CD4",234.001784361249
"11780","DC","HLA-DRA",6229.17665537279,"NK","CD4",37.3251683929287
"11782","DC","HLA-DRA",6229.17665537279,"Treg","LAG3",50.6567391317436
"11787","DC","HLA-DRA",6229.17665537279,"CD8+ T","LAG3",48.3891418744132
"11789","DC","HLA-DRA",6229.17665537279,"NK","LAG3",45.8410207543924
"11791","DC","HLA-DQA2",110.546027385373,"Treg","CD4",169.066860667762
"11792","DC","HLA-DQA2",110.546027385373,"DC","CD4",242.628560028059
"11796","DC","HLA-DQA2",110.546027385373,"CD8+ T","CD4",50.2230956865619
"11797","DC","HLA-DQA2",110.546027385373,"M","CD4",234.001784361249
"11798","DC","HLA-DQA2",110.546027385373,"NK","CD4",37.3251683929287
"11800","DC","HLA-DQA2",110.546027385373,"Treg","LAG3",50.6567391317436
"11805","DC","HLA-DQA2",110.546027385373,"CD8+ T","LAG3",48.3891418744132
"11807","DC","HLA-DQA2",110.546027385373,"NK","LAG3",45.8410207543924
"11809","DC","HLA-DQA1",874.900826663213,"Treg","CD4",169.066860667762
"11810","DC","HLA-DQA1",874.900826663213,"DC","CD4",242.628560028059
"11814","DC","HLA-DQA1",874.900826663213,"CD8+ T","CD4",50.2230956865619
"11815","DC","HLA-DQA1",874.900826663213,"M","CD4",234.001784361249
"11816","DC","HLA-DQA1",874.900826663213,"NK","CD4",37.3251683929287
"11818","DC","HLA-DQA1",874.900826663213,"Treg","LAG3",50.6567391317436
"11823","DC","HLA-DQA1",874.900826663213,"CD8+ T","LAG3",48.3891418744132
"11825","DC","HLA-DQA1",874.900826663213,"NK","LAG3",45.8410207543924
"11827","DC","HLA-DRB1",116.533662168907,"Treg","CD4",169.066860667762
"11828","DC","HLA-DRB1",116.533662168907,"DC","CD4",242.628560028059
"11832","DC","HLA-DRB1",116.533662168907,"CD8+ T","CD4",50.2230956865619
"11833","DC","HLA-DRB1",116.533662168907,"M","CD4",234.001784361249
"11834","DC","HLA-DRB1",116.533662168907,"NK","CD4",37.3251683929287
"11836","DC","HLA-DRB1",116.533662168907,"Treg","LAG3",50.6567391317436
"11841","DC","HLA-DRB1",116.533662168907,"CD8+ T","LAG3",48.3891418744132
"11843","DC","HLA-DRB1",116.533662168907,"NK","LAG3",45.8410207543924
"11845","DC","HLA-DQB1",933.114974923554,"Treg","CD4",169.066860667762
"11846","DC","HLA-DQB1",933.114974923554,"DC","CD4",242.628560028059
"11850","DC","HLA-DQB1",933.114974923554,"CD8+ T","CD4",50.2230956865619
"11851","DC","HLA-DQB1",933.114974923554,"M","CD4",234.001784361249
"11852","DC","HLA-DQB1",933.114974923554,"NK","CD4",37.3251683929287
"11854","DC","HLA-DQB1",933.114974923554,"Treg","LAG3",50.6567391317436
"11859","DC","HLA-DQB1",933.114974923554,"CD8+ T","LAG3",48.3891418744132
"11861","DC","HLA-DQB1",933.114974923554,"NK","LAG3",45.8410207543924
"11864","DC","ANXA1",226.85763579415,"DC","FPR3",110.83834313681
"11869","DC","ANXA1",226.85763579415,"M","FPR3",182.099049677395
"11875","DC","ANXA1",226.85763579415,"CAF","EGFR",18.4430552574167
"11880","DC","ANXA1",226.85763579415,"Tumor","EGFR",28.82
"11884","DC","ANXA1",226.85763579415,"CAF","ADRA2A",30.1202533527228
"11891","DC","ANXA1",226.85763579415,"DC","FPR1",13.5963021237596
"11894","DC","ANXA1",226.85763579415,"B","FPR1",22.1901352617318
"11895","DC","ANXA1",226.85763579415,"CD8+ T","FPR1",24.5616012070273
"11896","DC","ANXA1",226.85763579415,"M","FPR1",73.5209275835047
"11958","DC","HLA-A",848.237639532715,"CD8+ T","CD8A",552.633813282282
"11960","DC","HLA-A",848.237639532715,"NK","CD8A",186.719303434131
"11962","DC","HLA-A",848.237639532715,"Treg","CD3D",391.578606082885
"11967","DC","HLA-A",848.237639532715,"CD8+ T","CD3D",360.77791691196
"11969","DC","HLA-A",848.237639532715,"NK","CD3D",147.993177916589
"11974","DC","HLA-A",848.237639532715,"CAF","ERBB2",35.2965479147322
"11979","DC","HLA-A",848.237639532715,"Tumor","ERBB2",34.82
"11980","DC","HLA-A",848.237639532715,"Treg","CD3G",300.326570005362
"11985","DC","HLA-A",848.237639532715,"CD8+ T","CD3G",238.220016772154
"11987","DC","HLA-A",848.237639532715,"NK","CD3G",169.208501572654
"11994","DC","HLA-A",848.237639532715,"CD8+ T","CD8B",10.1364609510932
"12005","DC","HLA-A",848.237639532715,"NK","KIR2DL1",14.5535950374073
"12014","DC","HLA-A",848.237639532715,"NK","KIR2DL3",21.5454028740183
"12016","DC","HLA-A",848.237639532715,"Treg","APLP2",36.7910604876569
"12017","DC","HLA-A",848.237639532715,"DC","APLP2",267.429516922154
"12018","DC","HLA-A",848.237639532715,"Endo","APLP2",877.315940075232
"12019","DC","HLA-A",848.237639532715,"CAF","APLP2",234.238067246012
"12020","DC","HLA-A",848.237639532715,"B","APLP2",131.893217159933
"12021","DC","HLA-A",848.237639532715,"CD8+ T","APLP2",45.4810262894831
"12022","DC","HLA-A",848.237639532715,"M","APLP2",851.393041567907
"12023","DC","HLA-A",848.237639532715,"NK","APLP2",72.6103502952289
"12024","DC","HLA-A",848.237639532715,"Tumor","APLP2",364.12
"12031","DC","HLA-A",848.237639532715,"M","LILRB2",24.7675328056127
"12035","DC","HLA-A",848.237639532715,"DC","LILRB1",18.1252877071003
"12038","DC","HLA-A",848.237639532715,"B","LILRB1",16.162624977653
"12040","DC","HLA-A",848.237639532715,"M","LILRB1",33.441392863853
"12041","DC","HLA-A",848.237639532715,"NK","LILRB1",11.7718054910077
"12043","DC","HLA-DPB1",1506.05919387682,"Treg","CD4",169.066860667762
"12044","DC","HLA-DPB1",1506.05919387682,"DC","CD4",242.628560028059
"12048","DC","HLA-DPB1",1506.05919387682,"CD8+ T","CD4",50.2230956865619
"12049","DC","HLA-DPB1",1506.05919387682,"M","CD4",234.001784361249
"12050","DC","HLA-DPB1",1506.05919387682,"NK","CD4",37.3251683929287
"12052","DC","HLA-DPB1",1506.05919387682,"Treg","LAG3",50.6567391317436
"12057","DC","HLA-DPB1",1506.05919387682,"CD8+ T","LAG3",48.3891418744132
"12059","DC","HLA-DPB1",1506.05919387682,"NK","LAG3",45.8410207543924
"12062","DC","APP",717.465249490158,"DC","TNFRSF21",115.011845371433
"12063","DC","APP",717.465249490158,"Endo","TNFRSF21",88.4284236987884
"12064","DC","APP",717.465249490158,"CAF","TNFRSF21",28.5588613716096
"12067","DC","APP",717.465249490158,"M","TNFRSF21",46.275863468884
"12069","DC","APP",717.465249490158,"Tumor","TNFRSF21",35.83
"12078","DC","APP",717.465249490158,"Tumor","LRP6",11.59
"12080","DC","APP",717.465249490158,"DC","TSPAN15",17.8440447578058
"12081","DC","APP",717.465249490158,"Endo","TSPAN15",134.646388053998
"12085","DC","APP",717.465249490158,"M","TSPAN15",15.7612248711795
"12090","DC","APP",717.465249490158,"Endo","TSPAN12",14.6309961715678
"12097","DC","APP",717.465249490158,"Treg","CD74",416.909947710043
"12098","DC","APP",717.465249490158,"DC","CD74",16794.6756508456
"12101","DC","APP",717.465249490158,"B","CD74",15772.2895373036
"12102","DC","APP",717.465249490158,"CD8+ T","CD74",568.673122204774
"12103","DC","APP",717.465249490158,"M","CD74",6417.68648386098
"12104","DC","APP",717.465249490158,"NK","CD74",817.399570603836
"12106","DC","APP",717.465249490158,"Treg","RPSA",473.5322765176
"12107","DC","APP",717.465249490158,"DC","RPSA",79.5875519508984
"12108","DC","APP",717.465249490158,"Endo","RPSA",98.0205148616628
"12109","DC","APP",717.465249490158,"CAF","RPSA",85.0016639350088
"12110","DC","APP",717.465249490158,"B","RPSA",263.463928369476
"12111","DC","APP",717.465249490158,"CD8+ T","RPSA",231.423064687352
"12112","DC","APP",717.465249490158,"M","RPSA",21.4857338191742
"12113","DC","APP",717.465249490158,"NK","RPSA",60.3008906925252
"12114","DC","APP",717.465249490158,"Tumor","RPSA",1466.4
"12118","DC","APP",717.465249490158,"CAF","ADRA2A",30.1202533527228
"12126","DC","APP",717.465249490158,"Endo","GPC1",22.5939362141501
"12127","DC","APP",717.465249490158,"CAF","GPC1",182.152339837131
"12132","DC","APP",717.465249490158,"Tumor","GPC1",39.02
"12133","DC","APP",717.465249490158,"Treg","PTGER2",45.3590592093013
"12136","DC","APP",717.465249490158,"CAF","PTGER2",10.1263439092582
"12138","DC","APP",717.465249490158,"CD8+ T","PTGER2",45.076946851389
"12140","DC","APP",717.465249490158,"NK","PTGER2",35.1094654557314
"12144","DC","APP",717.465249490158,"Endo","VLDLR",20.1494896348113
"12159","DC","APP",717.465249490158,"Tumor","NOTCH2",25.2
"12160","DC","APP",717.465249490158,"Treg","APLP2",36.7910604876569
