"","DC","CD8","Treg","B","M1","M2","Endo","CAF","NK","Tumor"
"TCGA-DA-A95Y-06",0.00833623876988651,0.00132216621519928,0.00791531213270983,0.0076720942776906,0.00449666382641982,0.00870623260905464,0.0121333095546529,0.00549762876751183,3.29266404204154e-08,0.943920320920234
"TCGA-DA-A95Z-06",0.00713925179580656,0.00438083627996556,0.00934216155878049,0.00647873821292227,0.0396838815872141,0.00258383744940427,0.0121793425736039,0.0122246956711302,1.08408288977162e-08,0.905987244030344
"TCGA-DA-A960-01",0.00144154015388934,0,0.00381793219926124,0.00626718092951729,0.00546116988513378,0.0151126887816835,0.017379327837921,0.00134815113448781,2.45567411153189e-08,0.949171984521365
"TCGA-EB-A1NK-01",0.00764588900683672,0.00306499910626733,0,0.0100387504801658,0.0238142411229856,0.016482014565795,0.0248382873111597,0.0800008763624322,0.000199554723164307,0.833915387321193
"TCGA-EB-A24C-01",0.00183590311850063,0,0.0131873647621645,0.00309638371713487,0.00192898017488239,0.00457702767083758,0.00977589456842037,0.0888228959134787,3.48690561140114e-07,0.87677520138402
"TCGA-EB-A24D-01",0.00471542688374379,0.00198122622136445,0.0210777308249107,0.0104381528954894,0.00676521606287048,0.00291304718408821,0.0110204118597666,0.0442894742845019,8.59659075098245e-10,0.896799312923605
"TCGA-EB-A299-01",0.0166470184414092,0.0104189709699367,0.0110387651087669,0.00716051140486484,0.0260510879411145,0.0146470612720808,0.0214337082427068,0.0202624747429627,0.000411745374941823,0.871928656501216
"TCGA-EB-A3HV-01",0.00896597497495774,0,0.011227408803466,0.00904245706657249,0.0223806773611023,0.0245133084139713,0.0234268938566022,0.05993410484856,2.2889691325123e-05,0.840486284983443
"TCGA-EB-A3XB-01",0.025591083242398,0.0105033259916397,0.0123725219933728,0.0104788996013632,0.0576245823628269,0.0112792477581086,0.0143647973386601,0.0152048999506997,1.26526627353495e-09,0.842580640495665
"TCGA-EB-A3XC-01",0.0115117103095611,0.00325084773711267,0,0.00946449794566626,0.0125972791642843,0.0141100943560848,0.0118321403986309,0.0472112269793687,0.00030321308657806,0.889718990022713
"TCGA-EB-A3XD-01",0.0709190676452318,0.0175993359516603,0.0147202858980839,0.00850223586789267,0.0129570152854225,0.0356615608341582,0.0601231095204817,0.0603052632934601,0.000137172508010132,0.719074953195599
"TCGA-EB-A3XE-01",0.0246077919396389,0.0113901814135198,0,0.0056382701604578,0.0153455855336202,0.0121745358970288,0.00866461350521757,0.0209708987102579,0.000519913498861329,0.900688209341398
"TCGA-EB-A3XF-01",0.0153852376680851,0.00385600929069847,0.0303829993205813,0.00310720606987109,0.0971357994531282,0.0108486013890292,0.015040051328347,0.0106487046041537,5.19657409678143e-09,0.813595385679532
"TCGA-EB-A3Y6-01",0.00622303855278507,0.0103350766382044,0.0159253720033271,0.0157318699885609,0.0292157282501143,0.0132724853085466,0.00487427959398721,0.0811542289062597,1.77840250260142e-05,0.823250136733189
"TCGA-EB-A3Y7-01",0.0181835512065224,0.000322363377029799,0.0135130262160646,0.00051002208536957,0.0147657487109788,0.0359659478867231,0.0102841054387548,0.0106451771213738,3.08004502162787e-06,0.895806977912162
"TCGA-EB-A41A-01",0.0111906075907798,0.0020187858029122,0.016444277939085,0.0176552137520994,0.0139245881072261,0.0190031252120434,0.00536036228323885,0.00849699882284416,3.33045494396663e-11,0.905906040456466
"TCGA-EB-A41B-01",0.00417222886586369,0.00932736167319804,0.00546641069792009,0.0070486621802498,0.025688584071215,0.00591874580049095,0.00355997361660056,0.00244682754060442,1.30023589929454e-10,0.936371205423834
"TCGA-EB-A42Y-01",0.00421342362084871,0.00457633457563372,0.0104507259291509,0.00832556763662434,0.0138539800872797,0.0572342751066004,0.00798115940888439,0.0258942395280762,8.18398672459173e-10,0.867470293288503
"TCGA-EB-A42Z-01",0.0057940139371765,0.00551486554114456,0.0129689029096275,0.00419822824287173,0.0272452798850595,0,0.0153540358753816,0.0586448082584064,4.45550460975415e-09,0.870279860894827
"TCGA-EB-A430-01",0.00426973829059816,0.0200804419146275,0.00985607605705939,0.00156726241117814,0.0445248016533044,0,0.00603400787081446,0.00635579598191044,0.000346695602500476,0.906965180218007
"TCGA-EB-A431-01",0.00520695036958558,0.000993317562819022,0.0126912325282346,0.0129467521678928,0.0139192262842809,0.00437235210244016,0.0123094244090484,0.0254130739998248,2.60611605725704e-05,0.912121609415301
"TCGA-EB-A44N-01",0.0374184836036618,0.0103197977625203,0.0244957200295526,0.0266332853481047,0.0327283531317259,0.0194897126179612,0.03213811899564,0.0504444070598012,1.52711913805048e-05,0.766316850259652
"TCGA-EB-A44O-01",0.0041952111533238,0,0.0814661459691481,0.00184410182270437,0.042491941821295,0,0.00727428094770294,0.0353722864711738,3.51341557483822e-09,0.827356028301236
"TCGA-EB-A44P-01",0.0132889001028486,0.0097280097459015,0.0214780897197326,0.00962797656799727,0.0544823098911807,0.00354857336382175,0.0160899860530343,0.0182939095968288,2.93861033801203e-05,0.853432858855274
"TCGA-EB-A44Q-06",0.0709791322209218,0.0525286165217681,0.0315368388145523,0.0229576509958114,0.0522242062104974,0.0314242328834449,4.34738877322218e-06,0.00977763337464175,1.20517735709554e-06,0.728566136412232
"TCGA-EB-A44R-06",0.0214122386842276,0.0628803157958374,0.00542222002783553,0.0185451519042399,0.00617114437600051,0.0161153473283638,0.0183994794100742,0.0595423371400953,5.4465813094175e-11,0.79151176527886
"TCGA-EB-A4IQ-01",0.0090565201595266,0.000440509035830081,0.00851926934001558,0.00931597537506439,0.0199299328589348,0.0110140603432007,0.0181504104351728,0.0249218538033291,3.2422791686601e-10,0.898651468324698
"TCGA-EB-A4IS-01",0.0256035820126726,0.0754930572423428,0.0362467695512809,0.063918481025948,0.0299429945729298,0.0314116391253367,0.0103374676204821,0.102431722087009,7.47656451626173e-05,0.624539521116836
"TCGA-EB-A4OY-01",0.0158126742828291,0.0129883754276049,0,0.00145013147207185,0.0129739431192721,0.00505275377038554,0.00615048513376735,0.00591670998560708,0.000129355519493214,0.939525571288969
"TCGA-EB-A4OZ-01",0.0348498292642712,0.0442311188341906,0,0.00561465802319297,0.0157411783656466,0.0157395570189928,0.0165796247166367,0.0165619492366671,0.0088125522538214,0.84186953228658
"TCGA-EB-A4P0-01",0.012761190191741,0.00800511786539088,0.00936396842683737,0.000390457151057676,0.00563215912918737,0.00686007994850488,0.00946873508199472,0.0344884323514996,1.30508565550099e-08,0.91302984680293
"TCGA-EB-A4XL-01",0.0236245522705041,0.0151879771335317,0.0286255848630757,0.0214669541353087,0.031755923071641,0.0109386539491012,0.0166827456151879,0.0269434821513578,8.82172289784826e-08,0.824774038593063
"TCGA-EB-A51B-01",0.0270038674433925,0.0069322071305146,0.014727516906675,0.00754649178069251,0.0319053842188447,0.0230542212980859,0.00559293108351148,0.00528370346073199,0.000275227987352987,0.877678448690198
"TCGA-EB-A550-01",0.00561091006696202,0.00104817943900222,0,0.00615257160657638,0.0150499587432784,0.00437633755641167,0.0134506199967914,0.013574558118789,7.73513846213778e-09,0.94073685673705
"TCGA-EB-A551-01",0.0102588570021426,0.107415601375354,0.0408168109471851,0.023776479629651,0.0713167196300061,0.0271116704057099,0.00774833019312751,0.0291174251078674,0.000435794890791077,0.682002310818165
"TCGA-EB-A553-01",0.00903988474005274,0.00708598437218822,0.00578759150210855,0.00284749803132507,0.00713421788887645,0.00999512348552063,0.0167301233088039,0.0282626444749562,0.00204899205886691,0.911067940137302
"TCGA-EB-A57M-01",0.0314166343766491,0.00201382680142959,0.0174412300029175,0.00533339897530113,0.0273852396874481,0.0224110285673084,0.0558023282601153,0.152489518931479,0.000331269607316011,0.685375524790036
"TCGA-EB-A5FP-01",0.000993821551476018,0,0.0217400156814594,0.0106787424236822,0.00725821732813837,0.00116469980378599,0.0103316083174409,0.0148845770073383,1.55095802887035e-08,0.932948302377098
"TCGA-EB-A5KH-06",0.0113646505663503,0,0.00971759430937176,0.00862589994153815,0,0.0114687254830872,0.0217759932835068,0.0171034852842619,5.60875667998162e-10,0.919943650571008
"TCGA-EB-A5SE-01",0.00283351451779455,0.00355014661429815,0.0111337849457494,0.012045341356067,0.00409176338142963,0,0.0191232923598742,0.0227251371337001,6.765263977145e-10,0.924497019014561
"TCGA-EB-A5SF-01",0.00722912449662516,0,0.00106995670997496,0.00143692731178577,0.00555069218181452,0.00771068129667934,0.0288152180555853,0.0787098265354487,0.000675590362986181,0.8688019830491
"TCGA-EB-A5SG-06",0.0238106204247257,0.198420198741229,0.00540910509124545,0.016781334362065,0.0782144171521197,0.0382496224632414,1.65402971657285e-06,0.0204149820896642,0.00921538764977864,0.609482677996214
"TCGA-EB-A5SH-06",0.0202475582112104,0.00485741840178495,0.0131858097781774,0.0299967763465859,0,0.00336356274188763,0.0201721915738813,0.00832070131560931,0.000637425012239853,0.899218556618623
"TCGA-EB-A5UL-06",0.00692980981849645,0.0449344546459357,0.0235904618629066,0.0331364776967711,0.0320325201142605,0.00327727422370122,4.02795473198375e-06,0.0139636086554761,0.00142561903545726,0.840705745992263
"TCGA-EB-A5UM-01",0.0161984588934651,0.0290242333517442,0.017479436351429,0.0157298379783576,0.00525535278280509,0.000905677052843355,0.0010681611591324,0.00947558288725504,0.00132163170029577,0.903541627842673
"TCGA-EB-A5UN-06",0.00627851872083742,0.00644174581088485,0.0265450931763405,0.00446758285907816,0.144557852648041,0.00907329978742603,0.0151718903248143,0.0127621554387606,0.00143609077488852,0.773265770458929
"TCGA-EB-A5VU-01",0.00853689253495771,0,0.0275368036767989,0.00433736362060112,0.0489292580567408,0,0.0114079451507395,0.0323154846878895,5.52738856167933e-10,0.866936251719534
"TCGA-EB-A5VV-06",0.160906655453189,0.062357354948697,0.0411513902880419,0.304084765450839,0.0183554291912848,0.0475973898088086,0.0355461182138527,0.00772849614505502,1.20189300504404e-09,0.322272399298339
"TCGA-EB-A6L9-06",0.0480953486459512,0.0454785871609548,0,0.113485095032888,0.0182161184931247,0.0405615211930968,0.0583231668622626,0.0181651409409552,0.00225678502704587,0.655418236643721
"TCGA-EB-A6QY-01",0.00641962966635971,0.00224420182288769,0.0138810692162717,0.00650611114052564,0.0219703686389518,0.0100735509990901,0.0100407441821249,0.021235443755949,2.31780297548669e-09,0.907628878260036
"TCGA-EB-A6QZ-01",0.00680938448626929,0,0,0.00521176583190293,0.0408103599856975,0,0.0142651101333054,0.0347927216930303,1.17154394336889e-08,0.898110646154355
"TCGA-EB-A6R0-01",0.0100557256196411,0.0598768465795693,0.0179134380961778,0.0143377347784635,0.0356580149894184,0.00458532497066272,0.00951397897014417,0.00721921698261971,0.000518521679538785,0.840321197333765
"TCGA-EB-A82B-01",0.0205469239126286,0.0188321413132248,0.021260734844647,0.00928236054616857,0.0623434044830394,0.0148596777647259,0.0118044212912809,0.0285334354388106,0.00149390408978449,0.81104299631569
"TCGA-EB-A82C-01",0.00124246836161904,0,0.0130173026425052,0.0035645050713569,0.0183086262422368,0.00571870594341343,0.0109709980775309,0.0353742478607592,1.93265879200839e-10,0.911803145607312
"TCGA-EB-A85I-01",0.0121759729967616,0.0613963010217764,0.0143362759300105,0.00412808335669986,0.0762361461200785,0.00343290877198367,0.0121576025423673,0.0227471087909574,3.50705689130744e-05,0.793354529900452
"TCGA-EB-A85J-01",0.0268277682113828,0.0801654778245065,0.017344164262982,0.0133259910869692,0.0511175651989107,0.0157616980060662,0.004066783986133,0.00658314953814919,0.00142817088134084,0.78337923100356
"TCGA-EB-A97M-01",0.0233279290790499,0.013321211520247,0.0111951739282528,0.00145569812293267,0.0306967645494296,0.0164473573272799,0.0043625485880234,0.0207790344426834,0.000932611616030796,0.877481670826071
"TCGA-EE-A17X-06",0.00829593075717414,0.00201276718858305,0.0253338849992635,0.010463189023837,0.0114924590401572,0.0208339661672371,0.0131265066613883,0.00987338654500288,4.70556069141232e-08,0.89856786256175
"TCGA-EE-A17Y-06",0.00177639561563845,0,0.0362685909436396,0.00128888249233408,0.0334953129520496,0,0.0155071540989106,0.0713542115738387,5.79975539324285e-10,0.840309451743613
"TCGA-EE-A17Z-06",0.00136069845036766,0,0,0,0.00666425420710997,0.00233956082785542,0.015923494951079,0.0170245021446244,1.74514833338877e-09,0.956687487673815
"TCGA-EE-A180-06",0.00571150601146356,0.00361529561644939,0.0194015163316024,0.00552451808543938,0.0139025599676942,0,0.0145663947983025,0.040702541282196,8.95983954912546e-09,0.896575658947013
"TCGA-EE-A181-06",0.0333122776421853,0.071985766499913,0.0212983738885868,0.0269846247776851,0.0731304167974275,0.0352937084172191,0.00950468851678755,0.0026345528055022,0.000285660168988584,0.725569930485705
"TCGA-EE-A182-06",0.0234172704028405,0.00723581138197697,0.0029432731015954,0.00791016286425533,0.0205259025889745,0.0369413530020208,0.0424901154685361,0.180951007958118,0.000267403592638975,0.677317699639043
"TCGA-EE-A183-06",0.0461798290463322,0.020757250073637,0.0197246094856234,0.0731722437944297,0.0398951965201082,0.0151193954575641,0.052835887469179,0.0308368785571179,0.00125773336842582,0.700220976227583
"TCGA-EE-A184-06",0.00913310579899971,0.0230241345541136,0.00832084438323305,0.0137653610933674,0.0360368773850861,0.0212420971959058,0.0111019241211045,0.0134082958819184,0.000488301629329413,0.863479057956942
"TCGA-EE-A185-06",0.000215408136595067,0,0.00950449296769481,0.00050954155289461,0.0415891645109837,0.000582830841055297,0.0106497799721811,0.00750344866992285,4.83059942060926e-08,0.929445285042678
"TCGA-EE-A20B-06",0.0123117041673105,0.0277234362767538,0.0635690112763905,0.00694923223899438,0.0411257111305135,0.0123041250921481,0.0227130573112333,0.0438072308873716,0.000216606402442467,0.769279885216842
"TCGA-EE-A20C-06",0.00166226898619479,0,0.012460351956763,0.0118428996600413,0.0143300942126068,0.0139302806151909,0.00478891712409508,0.000512436666080324,8.26390302036574e-11,0.940472750696389
"TCGA-EE-A20F-06",0.0166449874527406,0.0272107905289024,0.0172542609431655,0.0068384548447764,0.0767084055487916,0.0236581268340876,0.0175320183210306,0.0118919106150201,5.94029283882721e-09,0.802261038971193
"TCGA-EE-A20H-06",0.00412753099882538,0,0.0323010899375634,0.0115285795055139,0,0,0.0210283212320972,0.0309306928266396,1.04230695159938e-10,0.90008378539513
"TCGA-EE-A20I-06",0.00653889980042964,0.0145037974523439,0.0153575665341318,0.0127517147478461,0.0423846532277425,0.0113372489001677,0.0163610709441591,0.0462852064122425,0.000430818952563208,0.834049023028374
"TCGA-EE-A29A-06",0.00361736123334755,0,0.0258122413114483,0.0129995214241024,0,0,0.0197006220606201,0.0596736583608628,4.79680121520113e-09,0.878196590812818
"TCGA-EE-A29B-06",0.0231745349457322,0.0012126521116255,0.0130191139116842,0.0186931306760107,0.0139442131451049,0.0257398480737931,0.00762009499965553,0.00453286052599218,3.50286284207815e-10,0.892063551260115
"TCGA-EE-A29C-06",0.0137063500228372,0.00174321251326267,0.011886658378417,0.00413039721720931,0.0251248829400209,0.0271239774244652,0.0479416308122558,0.144889672908165,1.76582695478951e-06,0.723451451956412
"TCGA-EE-A29D-06",0.00439706307755532,0,0.017597266590004,0.0123545246614621,0.0186639528826268,0.0262941406516617,0.0182076337600084,0.0160389510009842,4.58544443179274e-10,0.886446466917153
"TCGA-EE-A29E-06",0.000650921007825332,0,0.0748205967482714,0.00419586057804172,0.0313368668883364,0,0.00551111032850326,0.00298735299047347,3.3560071960737e-08,0.880497257898476
"TCGA-EE-A29G-06",0.0393889823131273,0.00227156426091414,0,0.00455292279833697,0.00641988511463323,0.0184519435445476,0.0275142079919087,0.0414348289062283,2.59325162589006e-08,0.859965639137787
"TCGA-EE-A29H-06",0.0107256068506537,0.00709335244073255,0.00763583418336859,0.0200479484653991,0.0121117055947489,0.0139054045520194,0.0136906869330804,0.0224002238474978,0.000284370815733921,0.892104866316766
"TCGA-EE-A29L-06",0.000133492943317899,0,0.00872545562036817,0.00489734935395968,0.00198631499742349,0.00334801117471276,0.0059550076166429,0.00533428746023146,1.2957596582851e-09,0.969620079537584
"TCGA-EE-A29M-06",0.0429954093997209,0.0214689544404347,0.0159590310960949,0.012825531252149,0.0272015948514295,0.0164169430853143,0.0143233257376751,0.00508246551728171,0.00919699850007269,0.834529746119827
"TCGA-EE-A29N-06",0.0458601879518648,0.0224738015950941,0.0282974123862761,0.0307568516101863,0.0769653179330192,0.0261205588927847,0.0198104945096319,0.0284196783192261,1.98578558831066e-10,0.721295696603338
"TCGA-EE-A29P-06",0.0423349194417871,0.173542992979567,0,0.0139073388539247,0.10217207247566,0.00466166154834928,0.0149960701017115,0.0214403068785555,2.43366410976345e-09,0.626944635286781
"TCGA-EE-A29Q-06",0.00585680275984828,0,0.0118817611879792,0.00644002568371758,0.0248068343077989,0,0.0178374754802678,0.014130408346281,2.04821962773224e-09,0.919046690185888
"TCGA-EE-A29R-06",0.0104991941232953,0,0.0139581785410995,0.0144044286503298,0.0190683539276349,0,0.0168314505411755,0.0332146015269679,8.90450887993374e-09,0.892023783784988
"TCGA-EE-A29S-06",0.021781898336749,0.0239754768863063,0.0249921851816603,0.00509342954771165,0.0760435483350995,0.0167857216737746,0.0182255934971732,0.120780191133162,9.47131134271806e-09,0.692321945937053
"TCGA-EE-A29T-06",0.0397473465006324,0.0355582934377863,0.0116626334942603,0.010960155660112,0.0991127204374081,0.0637445549285768,0.0113930971082477,0.00768969711109509,1.05079513781682e-06,0.720130450526744
"TCGA-EE-A29V-06",0.000408879242371705,0.000777949293871594,0,0.00267116798087811,0.0241106168404483,0.00831832291268398,0.00879116364709466,0.0801413043883095,2.47976027015433e-05,0.874755798091641
"TCGA-EE-A29W-06",0.0120249575187597,0,0.020293670174676,0.0178188665645067,0,0,0.0354918871893942,0.128420148788507,6.33603897229802e-09,0.785950463428117
"TCGA-EE-A29X-06",0.0361789939007634,0.0176740544446741,0.0277974634836571,0.0136447496592012,0.117209599810995,0.0359525707182232,0.0139248676809368,0.0180911367016686,0.00163265237936148,0.717893911220519
"TCGA-EE-A2A0-06",0.045542986462285,0.0325735316860095,0.0212091725266308,0.0330437645225709,0.0545464143886652,0.0867169184588204,0.068448915793295,0.239307047249925,3.95858542219371e-08,0.418611209325944
"TCGA-EE-A2A1-06",0.033409145378496,0.0332239909223422,0.0188149529818662,0.0441690645878601,0.0313890296349746,0.0472599450047315,0.0584276921707501,0.0902703582083276,0.00260801706250119,0.640427804048151
"TCGA-EE-A2A2-06",0.0281073892682289,0.00609078140314056,0.00932790376554761,0.0181157185047951,0.0220677109395066,0.0112275288304721,0.00695510862152089,0.00656754885434948,6.3137435684657e-08,0.891540246675003
"TCGA-EE-A2A5-06",0.0257599224985181,0,0.011260855480579,0.0157057299602628,0.0129291731894102,0.0182887394446551,0.0138012126180187,0.0567412251725407,6.52913960441391e-08,0.845513076344619
"TCGA-EE-A2A6-06",0.0148840770843237,0.0756364079165587,0.0316625967680155,0.0318539796680959,0.0945899951344372,0.000693172013726642,0.00798442373182745,0.00555960455643005,0.00553225511730177,0.731603488009283
"TCGA-EE-A2GB-06",0.0203951640145439,0.00664175477547986,0.0122137315120157,0.0137449491812072,0.0353451745134491,0,0.0181913326903311,0.0296442622445536,1.69720819162779e-09,0.863823629371211
"TCGA-EE-A2GC-06",0.00950549553317943,0.067365675568646,0.0857237563435124,0.0140159219973667,0.0553035226560933,0.0308294921303381,0.00466140923066514,0.0297316798317418,3.51486488310037e-09,0.702863043193592
"TCGA-EE-A2GD-06",0.0393089354699846,0.00098641306516569,0.0183108614964038,0.000612736948985492,0.0943760517294895,0.0358491052680841,0.046929158763798,0.301893714084247,0.000120486001399569,0.461612537172443
"TCGA-EE-A2GE-06",0.0372392156610419,0.108918454090861,0.019924674561317,0.017796637435806,0.134489337458516,0.0460172379992948,0.0383691490506158,0.200773163724838,0.000116344336421767,0.396355785681287
"TCGA-EE-A2GH-06",0.0242696796751947,0.0997758233171631,0,0.0115111938610532,0.0345159454226021,0.0589917337731243,1.62509623285824e-06,0.0695960798843208,0.0071061170330529,0.694231801937256
"TCGA-EE-A2GI-06",0.00881247767253321,0.0631615751425097,0.0136649014076117,0.0198538603472611,0.0586425851016591,0.0179759499286585,0.0115411458608263,0.012001536007436,0.000238504714746396,0.794107463816758
"TCGA-EE-A2GJ-06",0.0419802008421533,0.0521508970668737,0.0209767262659394,0.00967007044889657,0.0695433368083256,0.0440798180419443,0.0291577085784374,0.0145051068268021,1.62074985886757e-09,0.717936133499878
"TCGA-EE-A2GK-06",0.100019821759931,0.060973084234197,0,0.458868089782325,0.020133781542295,0.0602676438728544,0.0587836476184355,0.0171808723158689,1.68985230057253e-09,0.223773057184242
"TCGA-EE-A2GL-06",0.0608312496387873,0.0422647230487714,0.0367765228217069,0.113858093670837,0.0224109660605984,0.0225538801374514,0.0239480182789941,0.01617518255932,2.35624772389419e-10,0.661181363547909
"TCGA-EE-A2GM-06",0.00333405855207377,0.0113505716704586,0.0136477487386369,0.00346938907236299,0,0,0.00571314577634169,0.0180131392271826,6.99868174953575e-07,0.944471247094769
"TCGA-EE-A2GN-06",0.0039842515370296,0.00058118834590311,0.0132727724983396,0.00988772307137011,0.0100870442097827,0.0183703476351042,0.0265020819648436,0.0453730745477755,4.65525972314468e-08,0.871941469637254
"TCGA-EE-A2GO-06",0.00785779210237793,0,0.149190363848395,0.00318415082732807,0.0012008400457112,0,0.0186921942958078,0.010983489676002,3.67872909165482e-10,0.808891168836505
"TCGA-EE-A2GP-06",0.0397119150268895,0.00414054817997229,0.0275019743100881,0.0201473645207946,0.0418088379423939,0.0634521775217648,0.0361291300684534,0.118637853206316,4.90677065993843e-09,0.648470194316557
"TCGA-EE-A2GR-06",0.000900619451895558,0,0.0167161382694672,0.00285364568655095,0,0,0.00828336945826481,0.0226037020836874,1.0288435338886e-08,0.948642514761699
"TCGA-EE-A2GS-06",0.0296291087469525,0.00899801541175803,0.0176614468016022,0.00484992119537715,0.00933726680895972,0.0339133318480937,0.0203935317993332,0.0256936966721879,3.21092886982332e-07,0.849523359622849
"TCGA-EE-A2GT-06",0.0530794313652799,0.0156518782843012,0.032137178744868,0.0882222892751528,0.022634234965349,0.0430787559730069,0.0309399830652162,0.0163726254518957,4.64967044413061e-09,0.69788361822526
"TCGA-EE-A2GU-06",0.0212042902247252,0.0889021536418953,0.0193912049284132,0.0237283496571268,0.0462384937702791,0.0162815305857051,0.00593819918678252,0.00109401294136877,0.0058258413778897,0.771395923685814
"TCGA-EE-A2M5-06",0.00405142373063513,0.0267696689537025,0,0.00502184312654244,0.0177393227449086,0.00163180193380266,0.0163356503294311,0.0315860137209402,2.50952161878015e-09,0.896864272950516
"TCGA-EE-A2M6-06",0.0353021475571207,0.00364507054083173,0.0267960708367714,0.00889030413290711,0.125293256388114,0.0140428739152686,0.0126995032273848,0.00296972558313572,7.96768539679548e-09,0.770361039850781
"TCGA-EE-A2M7-06",0.0207032138314562,0.00904910345920996,0.0965927017964971,0.081898497184447,0,0,0.0283415754712341,0.00882091344947736,9.53418471485377e-11,0.754593994712336
"TCGA-EE-A2M8-06",0.0386785976076852,0.284000746805324,0.0236019207117267,0.0301264344235734,0.0622634267307877,0.0498207218746375,0.000100134282413345,0.0475448272768698,2.37097474209926e-07,0.463862953189508
"TCGA-EE-A2MC-06",0.0530886762785859,0.0827772149851722,0.0152391724619344,0.00718461974374423,0.089250430776239,0.023728001151066,0.0139338120846628,0.0609317027957197,0.00347962676730149,0.650386742955574
"TCGA-EE-A2MD-06",0.0144608485347825,0.00662105521723592,0.0239681805653162,0.0333319746275438,0.0366682736615365,0.0122922026898199,0.00597517120408375,0.0424579527336176,8.77381904199598e-07,0.82422346338416
"TCGA-EE-A2ME-06",0.0677434693575347,0.209738840708568,0.0504126462018127,0.0781481753013955,0.0577951929536675,0.0509272331445681,0.0716670264890462,0.0804568461975022,6.83865552953988e-10,0.333110568962039
"TCGA-EE-A2MF-06",0.0232332933591427,0.0157671043142857,0.022599461125501,0.0101693433562358,0.0166082799354808,0.0331773395767165,0.00969174810738762,0.00605191755075513,0.000185065008777098,0.862516447665718
"TCGA-EE-A2MG-06",0.049421081136816,0.0502976037791514,0,0.128410286881503,0.0283897463716265,0.057648213829256,0.0557007073078191,0.059532925531657,5.22508613557001e-08,0.57059938291131
"TCGA-EE-A2MH-06",0.0375134605191823,0.0339268795103319,0.0237011999526486,0.0566584323377625,0.0364739902067047,0.0315935347330797,0.0188093852907213,0.00666775250902585,0.00121365169441031,0.753441713246133
"TCGA-EE-A2MI-06",0.0125189289082295,0.0318617497776256,0.0365447842737508,0.000597403264168814,0.0130213835451782,0.0397078918231816,0.0219681684441968,0.0266278588777045,2.86938148999517e-10,0.817151830799026
"TCGA-EE-A2MJ-06",0.0270340213821463,0.115042225308967,0,0.0760942619184039,0.0533744960780914,0.0296909314206675,0.0315334749901714,0.0276883020307694,0.00175892272062631,0.637783364150157
"TCGA-EE-A2MK-06",0.0260214915497688,0.0578193021482688,0.0226653117546758,0.0166627903203736,0.123040504985657,0.0234864871278496,0.0133180516857968,0.0130283148544443,4.52465812337842e-09,0.703957741048507
"TCGA-EE-A2ML-06",0.00830763877267246,0.0541306130978289,0.0380319487213721,0.0164131471129554,0.142663652760058,0.0166264814055296,0.00986742142532845,0.00471594894018784,1.06890918626288e-08,0.709243137074976
"TCGA-EE-A2MM-06",0.0147917875012169,0.00203992029681,0.0349969754582222,0.0154306900213941,0.0469615873730635,0,0.0192109226262932,0.00436575914601455,5.12783827373915e-11,0.862202357525707
"TCGA-EE-A2MN-06",0.0343732438750194,0.0513030153998283,0.0212185809863276,0.0157658933978298,0.0511113865192357,0.0294540758432305,0.00460910012638056,0.00721439059891978,7.19758374188059e-08,0.784950241277391
"TCGA-EE-A2MP-06",0.0119184067174597,0.0524344396043493,0.0183838500076029,0.0102704625332402,0.0628487507806809,0.0284252162373724,0.0137374125853663,0.00783709185203406,3.89668812409555e-08,0.794144330715013
"TCGA-EE-A2MQ-06",0.029570590821856,0.00642748937884274,0.0343929554041196,0.00926959071159682,0.0194612826207536,0.0231989553296526,0.0249666204739872,0.0419862199428823,2.70602221678458e-09,0.810726292610287
"TCGA-EE-A2MR-06",0.0728634318304542,0.0964528577094996,0,0.101720207458366,0.0318606258690195,0.0561107545002413,0.0277484356564536,0.0943170789476342,2.10439782784638e-09,0.518926605923933
"TCGA-EE-A2MS-06",0.0046614157072298,0.0265045290090255,0.0153806962881848,0.0333267663100368,0.0447294618784062,0.0116681806960798,0.0105595500028785,0.00379639343568968,6.85169805343987e-08,0.849372938155488
"TCGA-EE-A2MT-06",0.0104957136596212,0.00740907648269684,0.01811550856526,0.00696789896873736,0.0896539886785227,0,0.00911644630234063,0.00459766784868715,2.47576142535291e-10,0.853643699246558
"TCGA-EE-A2MU-06",0.0133737456594017,0.057522879343266,0.0341268954443282,0.0122137480976322,0.0620454588469113,0.0587004536832586,0.00150086014606646,0.153792438588546,0.00442240148508552,0.602301118705504
"TCGA-EE-A3AA-06",0.0242408257052799,0.0283370162557509,0.0298397674880465,0.0530823553838671,0.0817095597065056,0.0194030293338132,0.0145851952276565,0.0187960995674296,0.00021849223866529,0.729787659092985
"TCGA-EE-A3AB-06",0.0435708414106557,0.00515686217446532,0.0278442657919643,0.00700411084007145,0.0785908266707688,0.0443234633814585,0.033196513170465,0.0196834811485579,1.89933677159511e-07,0.740629445477916
"TCGA-EE-A3AC-06",0.0101460570254751,0.0419330975085695,0.025650131450586,0.0180343953247594,0.0502645035634265,0.0271027911453092,0.00772903027599517,0.00358464421666668,9.18875284995192e-09,0.81555534030046
"TCGA-EE-A3AD-06",0.000425719702548006,0,0.0144782753396376,0.0103861348446035,0.0395307867768651,0.0041335692159415,0.011691098036429,0.00355703832425842,2.47104389863896e-10,0.915797377512613
