"","Sender","Ligand","Expr_Ligand","Receiver","Receptor","Expr_Receptor"
"39954","Endo","MMP14",191.391340980033,"Endo","ADAM9",75.9547863925154
"39955","Endo","MMP14",191.391340980033,"CAF","ADAM9",91.9627842799669
"39958","Endo","MMP14",191.391340980033,"M","ADAM9",214.242348086297
"39959","Endo","MMP14",191.391340980033,"NK","ADAM9",11.770405049616
"39960","Endo","MMP14",191.391340980033,"Tumor","ADAM9",123.95
"39961","Endo","BACE1",15.6795746119073,"Treg","APP",19.8770784495087
"39962","Endo","BACE1",15.6795746119073,"DC","APP",717.465249490158
"39963","Endo","BACE1",15.6795746119073,"Endo","APP",1269.75146817307
"39964","Endo","BACE1",15.6795746119073,"CAF","APP",219.414278070777
"39965","Endo","BACE1",15.6795746119073,"B","APP",43.5005271657956
"39966","Endo","BACE1",15.6795746119073,"CD8+ T","APP",18.3955426991509
"39967","Endo","BACE1",15.6795746119073,"M","APP",159.34146581622
"39968","Endo","BACE1",15.6795746119073,"NK","APP",17.3215939006777
"39969","Endo","BACE1",15.6795746119073,"Tumor","APP",393.76
"39970","Endo","BACE1",15.6795746119073,"Treg","SELPLG",282.175513217396
"39971","Endo","BACE1",15.6795746119073,"DC","SELPLG",175.940593439116
"39974","Endo","BACE1",15.6795746119073,"B","SELPLG",14.7848475603333
"39975","Endo","BACE1",15.6795746119073,"CD8+ T","SELPLG",200.435988639711
"39976","Endo","BACE1",15.6795746119073,"M","SELPLG",174.838588840933
"39977","Endo","BACE1",15.6795746119073,"NK","SELPLG",177.668164500348
"39987","Endo","ADAM17",28.1807605645108,"Tumor","TGFA",13.35
"39988","Endo","ADAM17",28.1807605645108,"Treg","ITGB1",93.8946746128489
"39989","Endo","ADAM17",28.1807605645108,"DC","ITGB1",147.77848231565
"39990","Endo","ADAM17",28.1807605645108,"Endo","ITGB1",538.151335998271
"39991","Endo","ADAM17",28.1807605645108,"CAF","ITGB1",716.95231944345
"39992","Endo","ADAM17",28.1807605645108,"B","ITGB1",100.290508266479
"39993","Endo","ADAM17",28.1807605645108,"CD8+ T","ITGB1",164.32662675774
"39994","Endo","ADAM17",28.1807605645108,"M","ITGB1",237.941010295652
"39995","Endo","ADAM17",28.1807605645108,"NK","ITGB1",155.783418927051
"39996","Endo","ADAM17",28.1807605645108,"Tumor","ITGB1",383.31
"39999","Endo","ADAM17",28.1807605645108,"Endo","MET",19.1922234493704
"40000","Endo","ADAM17",28.1807605645108,"CAF","MET",14.7479762766433
"40005","Endo","ADAM17",28.1807605645108,"Tumor","MET",50.47
"40006","Endo","ADAM17",28.1807605645108,"Treg","ITGA5",11.3307872842316
"40007","Endo","ADAM17",28.1807605645108,"DC","ITGA5",29.3067460402434
"40008","Endo","ADAM17",28.1807605645108,"Endo","ITGA5",247.471036375319
"40009","Endo","ADAM17",28.1807605645108,"CAF","ITGA5",275.591039220258
"40011","Endo","ADAM17",28.1807605645108,"CD8+ T","ITGA5",28.5548349810473
"40012","Endo","ADAM17",28.1807605645108,"M","ITGA5",65.2384206879228
"40013","Endo","ADAM17",28.1807605645108,"NK","ITGA5",60.3644070533724
"40014","Endo","ADAM17",28.1807605645108,"Tumor","ITGA5",19.53
"40015","Endo","ADAM17",28.1807605645108,"Treg","IL6R",34.7077124154349
"40016","Endo","ADAM17",28.1807605645108,"DC","IL6R",25.7811069989877
"40020","Endo","ADAM17",28.1807605645108,"CD8+ T","IL6R",16.6640067527103
"40021","Endo","ADAM17",28.1807605645108,"M","IL6R",30.6159443633889
"40022","Endo","ADAM17",28.1807605645108,"NK","IL6R",12.2058797287387
"40026","Endo","ADAM17",28.1807605645108,"Endo","NOTCH1",57.1675104544176
"40027","Endo","ADAM17",28.1807605645108,"CAF","NOTCH1",10.1352607667416
"40028","Endo","ADAM17",28.1807605645108,"B","NOTCH1",10.3810783755066
"40029","Endo","ADAM17",28.1807605645108,"CD8+ T","NOTCH1",12.6163792964866
"40030","Endo","ADAM17",28.1807605645108,"M","NOTCH1",12.1942317546322
"40031","Endo","ADAM17",28.1807605645108,"NK","NOTCH1",27.9721440469596
"40041","Endo","ADAM17",28.1807605645108,"Tumor","NOTCH2",25.2
"40043","Endo","ADAM17",28.1807605645108,"DC","RHBDF2",33.1305370370006
"40044","Endo","ADAM17",28.1807605645108,"Endo","RHBDF2",42.1867477084309
"40045","Endo","ADAM17",28.1807605645108,"CAF","RHBDF2",31.6686993864416
"40046","Endo","ADAM17",28.1807605645108,"B","RHBDF2",79.5459293893265
"40047","Endo","ADAM17",28.1807605645108,"CD8+ T","RHBDF2",27.2067908314386
"40048","Endo","ADAM17",28.1807605645108,"M","RHBDF2",66.7072446305192
"40049","Endo","ADAM17",28.1807605645108,"NK","RHBDF2",33.8856904052914
"40052","Endo","ADAM17",28.1807605645108,"DC","NOTCH4",14.7840718249392
"40053","Endo","ADAM17",28.1807605645108,"Endo","NOTCH4",36.5700053736906
"40063","Endo","ADAM17",28.1807605645108,"CAF","NOTCH3",45.4870982320692
"40069","Endo","ADAM9",75.9547863925154,"Treg","ITGB1",93.8946746128489
"40070","Endo","ADAM9",75.9547863925154,"DC","ITGB1",147.77848231565
"40071","Endo","ADAM9",75.9547863925154,"Endo","ITGB1",538.151335998271
"40072","Endo","ADAM9",75.9547863925154,"CAF","ITGB1",716.95231944345
"40073","Endo","ADAM9",75.9547863925154,"B","ITGB1",100.290508266479
"40074","Endo","ADAM9",75.9547863925154,"CD8+ T","ITGB1",164.32662675774
"40075","Endo","ADAM9",75.9547863925154,"M","ITGB1",237.941010295652
"40076","Endo","ADAM9",75.9547863925154,"NK","ITGB1",155.783418927051
"40077","Endo","ADAM9",75.9547863925154,"Tumor","ITGB1",383.31
"40079","Endo","ADAM9",75.9547863925154,"DC","ITGAV",25.4151843354574
"40080","Endo","ADAM9",75.9547863925154,"Endo","ITGAV",106.544946889407
"40081","Endo","ADAM9",75.9547863925154,"CAF","ITGAV",51.2789651062377
"40083","Endo","ADAM9",75.9547863925154,"CD8+ T","ITGAV",12.7368963856532
"40084","Endo","ADAM9",75.9547863925154,"M","ITGAV",61.1608840249772
"40085","Endo","ADAM9",75.9547863925154,"NK","ITGAV",26.8808155929226
"40086","Endo","ADAM9",75.9547863925154,"Tumor","ITGAV",35.53
"40089","Endo","ADAM9",75.9547863925154,"Endo","ITGB5",39.5135533304485
"40090","Endo","ADAM9",75.9547863925154,"CAF","ITGB5",137.211850107591
"40093","Endo","ADAM9",75.9547863925154,"M","ITGB5",61.5934850679697
"40095","Endo","ADAM9",75.9547863925154,"Tumor","ITGB5",91.61
"40096","Endo","ADAM9",75.9547863925154,"Treg","ITGA6",45.1601207335835
"40098","Endo","ADAM9",75.9547863925154,"Endo","ITGA6",184.693790483127
"40099","Endo","ADAM9",75.9547863925154,"CAF","ITGA6",19.389119446368
"40101","Endo","ADAM9",75.9547863925154,"CD8+ T","ITGA6",47.1523765206921
"40102","Endo","ADAM9",75.9547863925154,"M","ITGA6",58.4144245170569
"40103","Endo","ADAM9",75.9547863925154,"NK","ITGA6",24.6474964428611
"40104","Endo","ADAM9",75.9547863925154,"Tumor","ITGA6",44.06
"40107","Endo","ADAM9",75.9547863925154,"Endo","ITGA3",42.2380971407745
"40108","Endo","ADAM9",75.9547863925154,"CAF","ITGA3",84.5725911145079
"40111","Endo","ADAM9",75.9547863925154,"M","ITGA3",22.8974755967575
"40113","Endo","ADAM9",75.9547863925154,"Tumor","ITGA3",168.71
"40123","Endo","BACE2",360.172220508083,"Treg","APP",19.8770784495087
"40124","Endo","BACE2",360.172220508083,"DC","APP",717.465249490158
"40125","Endo","BACE2",360.172220508083,"Endo","APP",1269.75146817307
"40126","Endo","BACE2",360.172220508083,"CAF","APP",219.414278070777
"40127","Endo","BACE2",360.172220508083,"B","APP",43.5005271657956
"40128","Endo","BACE2",360.172220508083,"CD8+ T","APP",18.3955426991509
"40129","Endo","BACE2",360.172220508083,"M","APP",159.34146581622
"40130","Endo","BACE2",360.172220508083,"NK","APP",17.3215939006777
"40131","Endo","BACE2",360.172220508083,"Tumor","APP",393.76
"40132","Endo","LGALS9",101.408527454398,"Treg","PTPRC",823.770593352019
"40133","Endo","LGALS9",101.408527454398,"DC","PTPRC",231.598454839699
"40136","Endo","LGALS9",101.408527454398,"B","PTPRC",681.802207159516
"40137","Endo","LGALS9",101.408527454398,"CD8+ T","PTPRC",901.052324024166
"40138","Endo","LGALS9",101.408527454398,"M","PTPRC",338.812896062413
"40139","Endo","LGALS9",101.408527454398,"NK","PTPRC",702.090098523044
"40141","Endo","LGALS9",101.408527454398,"Treg","CD44",665.333158956994
"40142","Endo","LGALS9",101.408527454398,"DC","CD44",829.010967671835
"40143","Endo","LGALS9",101.408527454398,"Endo","CD44",102.349077050019
"40144","Endo","LGALS9",101.408527454398,"CAF","CD44",1676.56986671989
"40145","Endo","LGALS9",101.408527454398,"B","CD44",377.122930221946
"40146","Endo","LGALS9",101.408527454398,"CD8+ T","CD44",649.425545403604
"40147","Endo","LGALS9",101.408527454398,"M","CD44",1290.91442624787
"40148","Endo","LGALS9",101.408527454398,"NK","CD44",836.585331715381
"40149","Endo","LGALS9",101.408527454398,"Tumor","CD44",273.31
"40150","Endo","LGALS9",101.408527454398,"Treg","CD47",147.06982284516
"40151","Endo","LGALS9",101.408527454398,"DC","CD47",117.867251252302
"40152","Endo","LGALS9",101.408527454398,"Endo","CD47",41.8146155063746
"40153","Endo","LGALS9",101.408527454398,"CAF","CD47",28.9803948903669
"40154","Endo","LGALS9",101.408527454398,"B","CD47",190.197715582894
"40155","Endo","LGALS9",101.408527454398,"CD8+ T","CD47",155.790121928588
"40156","Endo","LGALS9",101.408527454398,"M","CD47",128.025465586055
"40157","Endo","LGALS9",101.408527454398,"NK","CD47",138.044650928836
"40158","Endo","LGALS9",101.408527454398,"Tumor","CD47",56.07
"40159","Endo","LGALS9",101.408527454398,"Treg","HAVCR2",20.5062799098836
"40160","Endo","LGALS9",101.408527454398,"DC","HAVCR2",163.312406440955
"40161","Endo","LGALS9",101.408527454398,"Endo","HAVCR2",10.2764717932134
"40162","Endo","LGALS9",101.408527454398,"CAF","HAVCR2",10.6037847577966
"40163","Endo","LGALS9",101.408527454398,"B","HAVCR2",11.5151065940028
"40164","Endo","LGALS9",101.408527454398,"CD8+ T","HAVCR2",16.3757719929669
"40165","Endo","LGALS9",101.408527454398,"M","HAVCR2",256.642298051982
"40166","Endo","LGALS9",101.408527454398,"NK","HAVCR2",38.8182267454551
"40169","Endo","LGALS9",101.408527454398,"DC","MRC2",29.9477577588526
"40170","Endo","LGALS9",101.408527454398,"Endo","MRC2",15.8066043298718
"40171","Endo","LGALS9",101.408527454398,"CAF","MRC2",206.013109868298
"40174","Endo","LGALS9",101.408527454398,"M","MRC2",20.5088850521835
"40177","Endo","TNFRSF10A",14.16981030914,"Treg","TNFRSF10B",31.6628958893196
"40178","Endo","TNFRSF10A",14.16981030914,"DC","TNFRSF10B",23.2186590138788
"40179","Endo","TNFRSF10A",14.16981030914,"Endo","TNFRSF10B",164.488653711303
"40180","Endo","TNFRSF10A",14.16981030914,"CAF","TNFRSF10B",57.0892675043053
"40181","Endo","TNFRSF10A",14.16981030914,"B","TNFRSF10B",28.0077303706677
"40182","Endo","TNFRSF10A",14.16981030914,"CD8+ T","TNFRSF10B",26.1505958346987
"40183","Endo","TNFRSF10A",14.16981030914,"M","TNFRSF10B",27.7369658691086
"40184","Endo","TNFRSF10A",14.16981030914,"NK","TNFRSF10B",35.6817979765035
"40185","Endo","TNFRSF10A",14.16981030914,"Tumor","TNFRSF10B",55.81
"40186","Endo","AGRN",63.5760630654759,"Treg","ITGB1",93.8946746128489
"40187","Endo","AGRN",63.5760630654759,"DC","ITGB1",147.77848231565
"40188","Endo","AGRN",63.5760630654759,"Endo","ITGB1",538.151335998271
"40189","Endo","AGRN",63.5760630654759,"CAF","ITGB1",716.95231944345
"40190","Endo","AGRN",63.5760630654759,"B","ITGB1",100.290508266479
"40191","Endo","AGRN",63.5760630654759,"CD8+ T","ITGB1",164.32662675774
"40192","Endo","AGRN",63.5760630654759,"M","ITGB1",237.941010295652
"40193","Endo","AGRN",63.5760630654759,"NK","ITGB1",155.783418927051
"40194","Endo","AGRN",63.5760630654759,"Tumor","ITGB1",383.31
"40196","Endo","AGRN",63.5760630654759,"DC","LRP1",50.8099301931866
"40198","Endo","AGRN",63.5760630654759,"CAF","LRP1",187.367443185829
"40201","Endo","AGRN",63.5760630654759,"M","LRP1",197.218428773723
"40203","Endo","AGRN",63.5760630654759,"Tumor","LRP1",15.28
"40205","Endo","AGRN",63.5760630654759,"DC","DAG1",24.4327309022541
"40206","Endo","AGRN",63.5760630654759,"Endo","DAG1",68.7612893433129
"40207","Endo","AGRN",63.5760630654759,"CAF","DAG1",98.7150923830459
"40208","Endo","AGRN",63.5760630654759,"B","DAG1",12.9712275171651
"40209","Endo","AGRN",63.5760630654759,"CD8+ T","DAG1",11.6186014430954
"40210","Endo","AGRN",63.5760630654759,"M","DAG1",19.5701753405126
"40211","Endo","AGRN",63.5760630654759,"NK","DAG1",17.1372361140204
"40213","Endo","PODXL",298.408082118777,"Treg","SELL",786.832020989597
"40214","Endo","PODXL",298.408082118777,"DC","SELL",456.858318528283
"40217","Endo","PODXL",298.408082118777,"B","SELL",879.167340756728
"40218","Endo","PODXL",298.408082118777,"CD8+ T","SELL",520.023989333767
"40220","Endo","PODXL",298.408082118777,"NK","SELL",206.430905706656
"40554","Endo","PLXNB2",42.4014330717055,"Tumor","SEMA4C",15.95
"40570","Endo","TNFSF12",18.7473771308971,"M","CD163",734.888171870121
"40573","Endo","TNFSF12",18.7473771308971,"Treg","TNFRSF25",68.2011727609512
"40578","Endo","TNFSF12",18.7473771308971,"CD8+ T","TNFRSF25",56.5412049663955
"40580","Endo","TNFSF12",18.7473771308971,"NK","TNFRSF25",35.5269472409365
"40583","Endo","TNFSF12",18.7473771308971,"DC","TNFRSF12A",13.9089272587145
"40584","Endo","TNFSF12",18.7473771308971,"Endo","TNFRSF12A",93.4029072297813
"40585","Endo","TNFSF12",18.7473771308971,"CAF","TNFRSF12A",427.381553975576
"40588","Endo","TNFSF12",18.7473771308971,"M","TNFRSF12A",44.124295110038
"40590","Endo","TNFSF12",18.7473771308971,"Tumor","TNFRSF12A",197.3
"40647","Endo","PLXNA2",54.0542081318754,"Endo","SEMA6A",14.5897266822238
"40746","Endo","TNFSF15",35.8990243770407,"Endo","TNFRSF6B",45.9024262732146
"40747","Endo","TNFSF15",35.8990243770407,"CAF","TNFRSF6B",214.514159776374
"40753","Endo","TNFSF15",35.8990243770407,"Treg","TNFRSF25",68.2011727609512
"40758","Endo","TNFSF15",35.8990243770407,"CD8+ T","TNFRSF25",56.5412049663955
"40760","Endo","TNFSF15",35.8990243770407,"NK","TNFRSF25",35.5269472409365
"41235","Endo","HLA-B",628.742960778041,"CD8+ T","CD8A",552.633813282282
"41237","Endo","HLA-B",628.742960778041,"NK","CD8A",186.719303434131
"41239","Endo","HLA-B",628.742960778041,"Treg","CD3D",391.578606082885
"41244","Endo","HLA-B",628.742960778041,"CD8+ T","CD3D",360.77791691196
"41246","Endo","HLA-B",628.742960778041,"NK","CD3D",147.993177916589
"41248","Endo","HLA-B",628.742960778041,"Treg","CD3G",300.326570005362
"41253","Endo","HLA-B",628.742960778041,"CD8+ T","CD3G",238.220016772154
"41255","Endo","HLA-B",628.742960778041,"NK","CD3G",169.208501572654
"41264","Endo","HLA-B",628.742960778041,"NK","KIR2DL3",21.5454028740183
"41271","Endo","HLA-B",628.742960778041,"CD8+ T","KLRD1",232.262291137829
"41273","Endo","HLA-B",628.742960778041,"NK","KLRD1",271.446841722406
"41281","Endo","HLA-B",628.742960778041,"M","LILRB2",24.7675328056127
"41285","Endo","HLA-B",628.742960778041,"DC","LILRB1",18.1252877071003
"41288","Endo","HLA-B",628.742960778041,"B","LILRB1",16.162624977653
"41290","Endo","HLA-B",628.742960778041,"M","LILRB1",33.441392863853
"41291","Endo","HLA-B",628.742960778041,"NK","LILRB1",11.7718054910077
"41314","Endo","ANXA1",361.864286257931,"CAF","EGFR",18.4430552574167
"41319","Endo","ANXA1",361.864286257931,"Tumor","EGFR",28.82
"41323","Endo","ANXA1",361.864286257931,"CAF","ADRA2A",30.1202533527228
"41330","Endo","ANXA1",361.864286257931,"DC","FPR1",13.5963021237596
"41333","Endo","ANXA1",361.864286257931,"B","FPR1",22.1901352617318
"41334","Endo","ANXA1",361.864286257931,"CD8+ T","FPR1",24.5616012070273
"41335","Endo","ANXA1",361.864286257931,"M","FPR1",73.5209275835047
"41339","Endo","ANXA1",361.864286257931,"DC","FPR3",110.83834313681
"41344","Endo","ANXA1",361.864286257931,"M","FPR3",182.099049677395
"41352","Endo","HLA-A",394.202413032151,"CD8+ T","CD8A",552.633813282282
"41354","Endo","HLA-A",394.202413032151,"NK","CD8A",186.719303434131
"41356","Endo","HLA-A",394.202413032151,"Treg","CD3D",391.578606082885
"41361","Endo","HLA-A",394.202413032151,"CD8+ T","CD3D",360.77791691196
"41363","Endo","HLA-A",394.202413032151,"NK","CD3D",147.993177916589
"41368","Endo","HLA-A",394.202413032151,"CAF","ERBB2",35.2965479147322
"41373","Endo","HLA-A",394.202413032151,"Tumor","ERBB2",34.82
"41374","Endo","HLA-A",394.202413032151,"Treg","CD3G",300.326570005362
"41379","Endo","HLA-A",394.202413032151,"CD8+ T","CD3G",238.220016772154
"41381","Endo","HLA-A",394.202413032151,"NK","CD3G",169.208501572654
"41390","Endo","HLA-A",394.202413032151,"NK","KIR2DL1",14.5535950374073
"41399","Endo","HLA-A",394.202413032151,"NK","KIR2DL3",21.5454028740183
"41401","Endo","HLA-A",394.202413032151,"Treg","APLP2",36.7910604876569
"41402","Endo","HLA-A",394.202413032151,"DC","APLP2",267.429516922154
"41403","Endo","HLA-A",394.202413032151,"Endo","APLP2",877.315940075232
"41404","Endo","HLA-A",394.202413032151,"CAF","APLP2",234.238067246012
"41405","Endo","HLA-A",394.202413032151,"B","APLP2",131.893217159933
"41406","Endo","HLA-A",394.202413032151,"CD8+ T","APLP2",45.4810262894831
"41407","Endo","HLA-A",394.202413032151,"M","APLP2",851.393041567907
"41408","Endo","HLA-A",394.202413032151,"NK","APLP2",72.6103502952289
"41409","Endo","HLA-A",394.202413032151,"Tumor","APLP2",364.12
"41416","Endo","HLA-A",394.202413032151,"M","LILRB2",24.7675328056127
"41420","Endo","HLA-A",394.202413032151,"DC","LILRB1",18.1252877071003
"41423","Endo","HLA-A",394.202413032151,"B","LILRB1",16.162624977653
"41425","Endo","HLA-A",394.202413032151,"M","LILRB1",33.441392863853
"41426","Endo","HLA-A",394.202413032151,"NK","LILRB1",11.7718054910077
"41519","Endo","APP",1269.75146817307,"DC","TNFRSF21",115.011845371433
"41520","Endo","APP",1269.75146817307,"Endo","TNFRSF21",88.4284236987884
"41521","Endo","APP",1269.75146817307,"CAF","TNFRSF21",28.5588613716096
"41524","Endo","APP",1269.75146817307,"M","TNFRSF21",46.275863468884
"41526","Endo","APP",1269.75146817307,"Tumor","TNFRSF21",35.83
"41535","Endo","APP",1269.75146817307,"Tumor","LRP6",11.59
"41537","Endo","APP",1269.75146817307,"DC","TSPAN15",17.8440447578058
"41538","Endo","APP",1269.75146817307,"Endo","TSPAN15",134.646388053998
"41542","Endo","APP",1269.75146817307,"M","TSPAN15",15.7612248711795
"41547","Endo","APP",1269.75146817307,"Endo","TSPAN12",14.6309961715678
"41554","Endo","APP",1269.75146817307,"Treg","CD74",416.909947710043
"41555","Endo","APP",1269.75146817307,"DC","CD74",16794.6756508456
"41558","Endo","APP",1269.75146817307,"B","CD74",15772.2895373036
"41559","Endo","APP",1269.75146817307,"CD8+ T","CD74",568.673122204774
"41560","Endo","APP",1269.75146817307,"M","CD74",6417.68648386098
"41561","Endo","APP",1269.75146817307,"NK","CD74",817.399570603836
"41563","Endo","APP",1269.75146817307,"Treg","RPSA",473.5322765176
"41564","Endo","APP",1269.75146817307,"DC","RPSA",79.5875519508984
"41565","Endo","APP",1269.75146817307,"Endo","RPSA",98.0205148616628
"41566","Endo","APP",1269.75146817307,"CAF","RPSA",85.0016639350088
"41567","Endo","APP",1269.75146817307,"B","RPSA",263.463928369476
"41568","Endo","APP",1269.75146817307,"CD8+ T","RPSA",231.423064687352
"41569","Endo","APP",1269.75146817307,"M","RPSA",21.4857338191742
"41570","Endo","APP",1269.75146817307,"NK","RPSA",60.3008906925252
"41571","Endo","APP",1269.75146817307,"Tumor","RPSA",1466.4
"41575","Endo","APP",1269.75146817307,"CAF","ADRA2A",30.1202533527228
"41583","Endo","APP",1269.75146817307,"Endo","GPC1",22.5939362141501
"41584","Endo","APP",1269.75146817307,"CAF","GPC1",182.152339837131
"41589","Endo","APP",1269.75146817307,"Tumor","GPC1",39.02
"41590","Endo","APP",1269.75146817307,"Treg","PTGER2",45.3590592093013
"41593","Endo","APP",1269.75146817307,"CAF","PTGER2",10.1263439092582
"41595","Endo","APP",1269.75146817307,"CD8+ T","PTGER2",45.076946851389
"41597","Endo","APP",1269.75146817307,"NK","PTGER2",35.1094654557314
"41601","Endo","APP",1269.75146817307,"Endo","VLDLR",20.1494896348113
"41616","Endo","APP",1269.75146817307,"Tumor","NOTCH2",25.2
"41617","Endo","APP",1269.75146817307,"Treg","APLP2",36.7910604876569
"41618","Endo","APP",1269.75146817307,"DC","APLP2",267.429516922154
"41619","Endo","APP",1269.75146817307,"Endo","APLP2",877.315940075232
"41620","Endo","APP",1269.75146817307,"CAF","APLP2",234.238067246012
"41621","Endo","APP",1269.75146817307,"B","APLP2",131.893217159933
"41622","Endo","APP",1269.75146817307,"CD8+ T","APLP2",45.4810262894831
"41623","Endo","APP",1269.75146817307,"M","APLP2",851.393041567907
"41624","Endo","APP",1269.75146817307,"NK","APLP2",72.6103502952289
"41625","Endo","APP",1269.75146817307,"Tumor","APLP2",364.12
"41627","Endo","APP",1269.75146817307,"DC","LRP1",50.8099301931866
"41629","Endo","APP",1269.75146817307,"CAF","LRP1",187.367443185829
"41632","Endo","APP",1269.75146817307,"M","LRP1",197.218428773723
"41634","Endo","APP",1269.75146817307,"Tumor","LRP1",15.28
"41635","Endo","APP",1269.75146817307,"Treg","LRP10",59.1874687554683
"41636","Endo","APP",1269.75146817307,"DC","LRP10",97.6033971280787
"41637","Endo","APP",1269.75146817307,"Endo","LRP10",138.584827040451
"41638","Endo","APP",1269.75146817307,"CAF","LRP10",195.134615543068
"41639","Endo","APP",1269.75146817307,"B","LRP10",52.4175912460476
"41640","Endo","APP",1269.75146817307,"CD8+ T","LRP10",45.3653051377811
"41641","Endo","APP",1269.75146817307,"M","LRP10",121.004993873749
"41642","Endo","APP",1269.75146817307,"NK","LRP10",57.9899923270292
"41644","Endo","APP",1269.75146817307,"Treg","NCSTN",41.9287894186498
"41645","Endo","APP",1269.75146817307,"DC","NCSTN",99.4414693462394
"41646","Endo","APP",1269.75146817307,"Endo","NCSTN",112.72774869791
"41647","Endo","APP",1269.75146817307,"CAF","NCSTN",141.492522438878
"41648","Endo","APP",1269.75146817307,"B","NCSTN",45.8226534874457
"41649","Endo","APP",1269.75146817307,"CD8+ T","NCSTN",34.7029942928352
"41650","Endo","APP",1269.75146817307,"M","NCSTN",116.334394699529
"41651","Endo","APP",1269.75146817307,"NK","NCSTN",41.6746968528197
"41652","Endo","APP",1269.75146817307,"Tumor","NCSTN",73.84
"41672","Endo","ANXA2",251.558675711245,"DC","TLR2",16.4986756162336
"41677","Endo","ANXA2",251.558675711245,"M","TLR2",125.716955721681
"41682","Endo","ANXA2",251.558675711245,"Endo","ROBO4",468.621513689073
"41691","Endo","IGF1R",12.8845184791481,"Endo","SDC3",43.96659425918
"41692","Endo","IGF1R",12.8845184791481,"CAF","SDC3",66.2927886348897
"41695","Endo","IGF1R",12.8845184791481,"M","SDC3",34.3209653438094
"41697","Endo","IGF1R",12.8845184791481,"Tumor","SDC3",16.24
"41698","Endo","IGF1R",12.8845184791481,"Treg","ITGB1",93.8946746128489
"41699","Endo","IGF1R",12.8845184791481,"DC","ITGB1",147.77848231565
"41700","Endo","IGF1R",12.8845184791481,"Endo","ITGB1",538.151335998271
"41701","Endo","IGF1R",12.8845184791481,"CAF","ITGB1",716.95231944345
"41702","Endo","IGF1R",12.8845184791481,"B","ITGB1",100.290508266479
"41703","Endo","IGF1R",12.8845184791481,"CD8+ T","ITGB1",164.32662675774
"41704","Endo","IGF1R",12.8845184791481,"M","ITGB1",237.941010295652
"41705","Endo","IGF1R",12.8845184791481,"NK","ITGB1",155.783418927051
"41706","Endo","IGF1R",12.8845184791481,"Tumor","ITGB1",383.31
"41709","Endo","IGF1R",12.8845184791481,"Endo","INSR",17.4337370543714
"41717","Endo","IGF1R",12.8845184791481,"DC","CSF1R",161.099869275253
"41722","Endo","IGF1R",12.8845184791481,"M","CSF1R",315.659798768779
"41726","Endo","IGF1R",12.8845184791481,"DC","ADRB2",13.3108111589399
"41727","Endo","IGF1R",12.8845184791481,"Endo","ADRB2",14.9427713714351
"41729","Endo","IGF1R",12.8845184791481,"B","ADRB2",20.4752964678409
"41730","Endo","IGF1R",12.8845184791481,"CD8+ T","ADRB2",68.8086201704861
"41731","Endo","IGF1R",12.8845184791481,"M","ADRB2",13.3918365360611
"41732","Endo","IGF1R",12.8845184791481,"NK","ADRB2",121.714214234194
"41745","Endo","IGF1R",12.8845184791481,"Endo","MET",19.1922234493704
"41746","Endo","IGF1R",12.8845184791481,"CAF","MET",14.7479762766433
"41751","Endo","IGF1R",12.8845184791481,"Tumor","MET",50.47
"41752","Endo","IGF1R",12.8845184791481,"Treg","CD3G",300.326570005362
"41757","Endo","IGF1R",12.8845184791481,"CD8+ T","CD3G",238.220016772154
"41759","Endo","IGF1R",12.8845184791481,"NK","CD3G",169.208501572654
"41763","Endo","IGF1R",12.8845184791481,"Endo","KIT",16.6305558827941
"41770","Endo","IGF1R",12.8845184791481,"Treg","CD28",204.584852291048
"41775","Endo","IGF1R",12.8845184791481,"CD8+ T","CD28",95.404156786289
"41777","Endo","IGF1R",12.8845184791481,"NK","CD28",49.4771901131594
"41780","Endo","IGF1R",12.8845184791481,"DC","FGFR1",17.7729836636108
"41781","Endo","IGF1R",12.8845184791481,"Endo","FGFR1",73.4609781026657
"41782","Endo","IGF1R",12.8845184791481,"CAF","FGFR1",131.522771407619
"41785","Endo","IGF1R",12.8845184791481,"M","FGFR1",30.3387997061597
"41787","Endo","IGF1R",12.8845184791481,"Tumor","FGFR1",20.9
"41796","Endo","IGF1R",12.8845184791481,"Tumor","CDH1",37.61
"41797","Endo","IGF1R",12.8845184791481,"Treg","IL2RB",116.773403194091
"41802","Endo","IGF1R",12.8845184791481,"CD8+ T","IL2RB",96.3389053422786
"41804","Endo","IGF1R",12.8845184791481,"NK","IL2RB",420.786056532547
"41814","Endo","IGF1R",12.8845184791481,"Tumor","ITGB4",45.9
"41815","Endo","IGF1R",12.8845184791481,"Treg","IFNAR1",34.4842831950047
"41816","Endo","IGF1R",12.8845184791481,"DC","IFNAR1",73.6988184806669
"41817","Endo","IGF1R",12.8845184791481,"Endo","IFNAR1",47.3417074160245
"41818","Endo","IGF1R",12.8845184791481,"CAF","IFNAR1",25.1930840682492
"41819","Endo","IGF1R",12.8845184791481,"B","IFNAR1",81.2202770029942
"41820","Endo","IGF1R",12.8845184791481,"CD8+ T","IFNAR1",43.7535522944862
"41821","Endo","IGF1R",12.8845184791481,"M","IFNAR1",128.5368908514
"41822","Endo","IGF1R",12.8845184791481,"NK","IFNAR1",25.2518080738732
"41824","Endo","IGF1R",12.8845184791481,"Treg","PTPRE",32.8067559360117
"41825","Endo","IGF1R",12.8845184791481,"DC","PTPRE",334.482356054096
